"pid","link"
"AEPB302181","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/MANPR-2022-20220204034925.JPG"
"AEPB100254","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/AMARP-2022-20220127011409.JPG"
"AEPB5964","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/HARPA-2022-20220131035706.JPG"
"AEPB302198","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/KULDE-2022-20220131032432.JPG"
"AEPB7876","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/AMRIK-2022-20220204101303.jpg"
"AEPB302196","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/SURJE-2022-20220204101847.jpg"
"AEPB302195","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/CHARN-2022-20220131122851.JPG"
"AEPB302194","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/AMITM-2022-20220204101825.jpg"
"AEPB302193","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SONAM-2022-20220201015856.JPG"
"AEPB5964","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/HARPA-2022-20220204101709.jpg"
"AEPB302191","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/KARAN-2022-20220201032139.JPG"
"AEPB5258","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SUKHB-2022-20220127014647.jpg"
"AEPB302209","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BALDE-2022-20220129044020.jpg"
"AEPB302208","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BHUPI-2022-20220201015800.jpg"
"AEPB302207","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/MUKHW-2022-20220201034830.jpg"
"AEPB5257","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/VIRSI-2022-20220131030928.jpg"
"AEPB302205","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/HARJI-2022-20220131082251.jpg"
