pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEBR2306,16,0,2015,BINDESHWARI MANDAL,Bihar,BIHPUR,CPI(ML)(L),,846,M,7,1,FALSE,FALSE,0.59,62,0.04,49,,1
AEBR23082,11,0,1995,ASHOK KUMAR,Bihar,SASARAM,JD,,41217,M,2,6,FALSE,FALSE,33.6,34519,28.14,,2,6
AEBR23082,12,0,2000,ASHOK KUMAR,Bihar,SASARAM,RJD,JD,62673,M,1,6,TRUE,FALSE,50.27,13356,10.71,,2,6
AEBR23082,13,0,2005,DR. ASHOK KUMAR,Bihar,SASARAM,RJD,RJD,33917,M,2,6,FALSE,TRUE,28.6,13495,11.38,45,2,6
AEBR23082,14,0,2005,DR. ASHOK KUMAR,Bihar,SASARAM,RJD,RJD,44079,M,2,6,FALSE,FALSE,37.18,31688,26.73,41,2,6
AEBR23082,15,0,2010,DR. ASHOK KUMAR,Bihar,SASARAM,RJD,RJD,45445,M,2,6,FALSE,FALSE,31.45,35455,24.53,47,2,6
AEBR23082,16,0,2015,ASHOK KUMAR,Bihar,SASARAM,RJD,RJD,82766,M,1,6,FALSE,FALSE,47.56,19612,11.27,52,2,6
AEBR23219,11,0,1995,VIRENDRA KUMAR SINGH,Bihar,NABINAGAR,JD,,28914,M,1,4,FALSE,FALSE,28.49,12917,12.73,,3,4
AEBR23219,13,0,2005,VIRENDERA KUMAR SINGH,Bihar,NABINAGAR,JD(U),JD,39458,M,2,4,TRUE,FALSE,33.84,27038,23.19,45,3,4
AEBR23219,15,0,2010,VIRENDRA KUMAR SINGH,Bihar,NABINAGAR,JD(U),JD(U),36860,M,1,4,FALSE,FALSE,36.2,11834,11.62,50,3,4
AEBR23219,16,0,2015,VIRENDRA KUMAR SINGH,Bihar,NABINAGAR,JD(U),JD(U),42035,M,1,4,FALSE,TRUE,31.06,5261,3.89,61,3,4
AEBR2330,16,0,2015,LALAN KUMAR,Bihar,PIRPAINTI,BJP,,74914,M,2,1,FALSE,FALSE,42.29,70292,39.68,42,,1
AEBR23393,11,0,1995,RAVINDRA SINGH,Bihar,ARWAL,JD,,50370,M,1,3,FALSE,FALSE,47.59,29534,27.9,,2,3
AEBR23393,12,0,2000,RAVINDRA SINGH,Bihar,ARWAL,JD(U),JD,25773,M,3,3,TRUE,TRUE,23.11,15266,13.69,,2,3
AEBR23393,16,0,2015,RAVINDRA SINGH,Bihar,ARWAL,RJD,JD(U),55295,M,1,3,TRUE,FALSE,42.62,17810,13.73,59,2,3
AEBR2342,16,0,2015,NIRAJ KUMAR MANDAL,Bihar,KAHALGAON,LJP,,43752,M,2,1,FALSE,FALSE,24.7,17242,9.73,32,,1
AEBR23488,11,0,1995,MUNDRIKA SINGH YADAV,Bihar,JAHANABAD,JD,,60933,M,1,2,FALSE,FALSE,46.64,22268,17.05,,2,2
AEBR23488,16,0,2015,MUNDRIKA SINGH YADAV,Bihar,JAHANABAD,RJD,JD,76458,M,1,2,TRUE,FALSE,50.87,30321,20.17,65,2,2
AEBR235,16,0,2015,BINOD KUMAR SHRIVASTAVA,Bihar,MOTIHARI,RJD,,61430,M,2,1,FALSE,FALSE,36.46,53811,31.94,54,,1
AEBR2356,16,0,2015,ARJIT SHASHWAT CHOUBEY,Bihar,BHAGALPUR,BJP,,59856,M,2,1,FALSE,FALSE,39.25,44644,29.27,35,,1
AEBR2361,16,0,2015,SYED BASHAR ALI,Bihar,BHAGALPUR,CPI(ML)(L),,612,M,7,1,FALSE,FALSE,0.4,33,0.02,42,,1
AEBR2367,16,0,2015,SUBODH ROY,Bihar,SULTANGANJ,JD(U),,63345,M,1,1,FALSE,FALSE,40.94,14033,9.07,71,1,1
AEBR2368,16,0,2015,HIMANSHU PRASAD,Bihar,SULTANGANJ,BLSP,,49312,M,2,1,FALSE,FALSE,31.87,35239,22.78,31,,1
AEBR2381,16,0,2015,AMAR NATH PRASAD ALIES AMAR SINGH KUSHWAHA,Bihar,NATHNAGAR,LJP,,58660,M,2,1,FALSE,FALSE,34.55,49935,29.41,30,,1
AEBR23881,11,0,1995,RAJ BALLABH PRASAD,Bihar,NAWADA,IND,,47825,M,1,6,FALSE,FALSE,35.53,27357,20.32,,3,6
AEBR23881,12,0,2000,RAJBALLABH PRASAD,Bihar,NAWADA,RJD,IND,106614,M,1,6,FALSE,TRUE,57.51,51402,27.73,,3,6
AEBR23881,13,0,2005,RAJ BALLABH PRASAD,Bihar,NAWADA,RJD,RJD,43914,M,2,6,FALSE,TRUE,34.49,36144,28.39,42,3,6
AEBR23881,14,0,2005,RAJ BALLABH PRASAD,Bihar,NAWADA,RJD,RJD,38426,M,2,6,FALSE,FALSE,32.53,18421,15.6,42,3,6
AEBR23881,15,0,2010,RAJBALLABH PRASAD,Bihar,NAWADA,RJD,RJD,40231,M,2,6,FALSE,FALSE,33.8,24213,20.34,47,3,6
AEBR23881,16,0,2015,RAJBALLABH PRASAD,Bihar,NAWADA,RJD,RJD,88235,M,1,6,FALSE,FALSE,50.12,16726,9.5,53,3,6
AEBR2395,16,0,2015,MRINAL SHEKHAR,Bihar,AMARPUR,BJP,,61934,M,2,1,FALSE,FALSE,40.24,55116,35.81,37,,1
AEBR2400,16,0,2015,AMIT KUMAR SHEKHAR,Bihar,AMARPUR,CPI(ML)(L),,1082,M,7,1,FALSE,FALSE,0.7,294,0.19,34,,1
AEBR2410,11,0,1995,BHUDEV CHOUDHARY,Bihar,DHURAIYA,SAP,,29293,M,2,5,FALSE,FALSE,26.23,11501,10.3,,3,5
AEBR2410,12,0,2000,BHUDEO CHOUDHARY,Bihar,DHURAIYA,SAP,SAP,57632,M,1,5,FALSE,FALSE,49.29,28792,24.62,,3,5
AEBR2410,13,0,2005,BHUDEO CHOUDHARY,Bihar,DHURAIYA,JD(U),SAP,47625,M,1,5,TRUE,TRUE,41.99,9791,8.63,43,3,5
AEBR2410,14,0,2005,BHUDEO CHOUDHARY,Bihar,DHURAIYA,JD(U),JD(U),47697,M,1,5,FALSE,TRUE,46.72,18230,17.86,43,3,5
AEBR2410,16,0,2015,BHUDEO CHOUDHARY,Bihar,DHURAIYA,BLSP,JD(U),44704,M,2,5,TRUE,FALSE,28.83,20203,13.03,52,3,5
AEBR2427,16,0,2015,RENU KUMARI,Bihar,BANKA,CPI(ML)(L),,679,F,10,1,FALSE,FALSE,0.5,85,0.06,42,,1
AEBR2431,16,0,2015,NIKKI HEMBRAM,Bihar,KATORIA,BJP,,44423,F,2,1,FALSE,FALSE,33.55,26942,20.35,42,,1
AEBR2452,16,0,2015,M L CHOUDHARY,Bihar,TARAPUR,JD(U),,66411,M,1,1,FALSE,FALSE,43.62,11947,7.85,63,1,1
AEBR2466,16,0,2015,VIJAY KUMAR ''VIJAY'',Bihar,MUNGER,RJD,,77216,M,1,1,FALSE,FALSE,45.63,4365,2.58,63,1,1
AEBR2467,16,0,2015,PRANAV KUMAR,Bihar,MUNGER,BJP,,72851,M,2,1,FALSE,FALSE,43.05,68843,40.68,42,,1
AEBR2482,16,0,2015,HIMANSHU KUNVAR,Bihar,JAMALPUR,LJP,,51797,M,2,1,FALSE,FALSE,35.17,43569,29.59,46,,1
AEBR25,16,0,2015,VINAY VARMA,Bihar,NARKATIAGANJ,INC,,57212,M,1,1,FALSE,FALSE,37.25,16061,10.46,62,1,1
AEBR2511,16,0,2015,RAMANAND MANDAL,Bihar,LAKHISARAI,JD(U),,69345,M,2,1,FALSE,FALSE,37.27,57794,31.06,47,,1
AEBR2523,16,0,2015,NARESH SAW,Bihar,SHEIKHPURA,HAMS,,28654,M,2,1,FALSE,FALSE,22.55,10427,8.21,47,,1
AEBR2540,16,0,2015,SHEO KUMAR,Bihar,BARBIGHA,BLSP,,30689,M,2,1,FALSE,FALSE,27.55,22567,20.26,60,,1
AEBR2552,16,0,2015,CHHOTE LAL YADAV,Bihar,ASTHAWAN,LJP,,48464,M,2,1,FALSE,FALSE,36.44,43074,32.39,50,,1
AEBR2565,16,0,2015,MOHAMMAD ASGHAR SHAMIM,Bihar,BIHARSHARIF,JD(U),,73861,M,2,1,FALSE,FALSE,41.42,61226,34.33,60,,1
AEBR25688,10,0,1990,AJAY KU. SINGH,Bihar,RAXAUL,BJP,,16365,M,3,7,FALSE,FALSE,17.47,14357,15.33,,5,7
AEBR25688,11,0,1995,AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,16815,M,2,7,FALSE,FALSE,16.86,828,0.83,,5,7
AEBR25688,12,0,2000,AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,41983,M,1,7,FALSE,FALSE,38.83,12951,11.98,,5,7
AEBR25688,13,0,2005,DR. AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,23640,M,1,7,FALSE,TRUE,23.34,2826,2.79,54,5,7
AEBR25688,14,0,2005,DR. AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,38448,M,1,7,FALSE,TRUE,39.71,8449,8.73,55,5,7
AEBR25688,15,0,2010,DR. AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,48686,M,1,7,FALSE,TRUE,42.91,10117,8.92,55,5,7
AEBR25688,16,0,2015,AJAY KUMAR SINGH,Bihar,RAXAUL,BJP,BJP,64731,M,1,7,FALSE,TRUE,39.81,3169,1.95,65,5,7
AEBR2569,16,0,2015,ARUN YADAV,Bihar,BIHARSHARIF,CPI(ML)(L),,1526,M,6,1,FALSE,FALSE,0.86,73,0.04,49,,1
AEBR2578,16,0,2015,RAVI JYOTI KUMAR,Bihar,RAJGIR,JD(U),,62009,M,1,1,FALSE,FALSE,41.75,5390,3.63,42,1,1
AEBR2596,16,0,2015,CHANDRASEN PRASAD,Bihar,ISLAMPUR,JD(U),,66587,M,1,1,FALSE,FALSE,46.4,22602,15.75,48,1,1
AEBR2597,16,0,2015,BIRENDRA GOPE,Bihar,ISLAMPUR,BJP,,43985,M,2,1,FALSE,FALSE,30.65,39087,27.24,45,,1
AEBR2601,16,0,2015,UMESH KUMAR,Bihar,ISLAMPUR,CPI(ML)(L),,3014,M,6,1,FALSE,FALSE,2.1,705,0.49,48,,1
AEBR2619,16,0,2015,ATRI MUNI URPH SHAKTI SINGH YADAV,Bihar,HILSA,RJD,,72347,M,1,1,FALSE,FALSE,48.39,26076,17.44,42,1,1
AEBR2620,16,0,2015,DEEPIKA KUMARI,Bihar,HILSA,LJP,,46271,F,2,1,FALSE,FALSE,30.95,40856,27.33,30,,1
AEBR2621,16,0,2015,SHYAM NARAYAN PRASAD,Bihar,HILSA,CPI(ML)(L),,5415,M,3,1,FALSE,FALSE,3.62,152,0.1,58,,1
AEBR2637,16,0,2015,KAUSHLENDRA KUMAR,Bihar,NALANDA,BJP,,69600,M,2,1,FALSE,FALSE,42.93,63069,38.9,48,,1
AEBR2643,16,0,2015,MANMOHAN KUMAR,Bihar,NALANDA,CPI(ML)(L),,1145,M,8,1,FALSE,FALSE,0.71,21,0.01,49,,1
AEBR26547,10,0,1990,RAM BICHAR RAI,Bihar,SAHEBGANJ,JD,,52599,M,1,7,FALSE,FALSE,44.25,8048,6.77,,4,7
AEBR26547,11,0,1995,RAM VICHAR RAI,Bihar,SAHEBGANJ,JD,JD,55807,M,1,7,FALSE,TRUE,54.81,29278,28.75,,4,7
AEBR26547,12,0,2000,RAM VICHAR RAI,Bihar,SAHEBGANJ,RJD,JD,76235,M,1,7,TRUE,TRUE,64.26,40363,34.02,,4,7
AEBR26547,13,0,2005,RAM VICHAR RAI,Bihar,SAHEBGANJ,RJD,RJD,32874,M,2,7,FALSE,TRUE,32.51,21237,21,50,4,7
AEBR26547,14,0,2005,RAM VICHAR RAI,Bihar,SAHEBGANJ,RJD,RJD,42323,M,2,7,FALSE,FALSE,41.6,38351,37.69,51,4,7
AEBR26547,15,0,2010,RAM VICHAR RAY,Bihar,SAHEBGANJ,RJD,RJD,41690,M,2,7,FALSE,FALSE,34.45,27670,22.87,55,4,7
AEBR26547,16,0,2015,RAMVICHAR RAI,Bihar,SAHEBGANJ,RJD,RJD,70583,M,1,7,FALSE,FALSE,43.65,10660,6.59,60,4,7
AEBR2661,16,0,2015,RAMDAS AKELA,Bihar,HARNAUT,CPI(ML)(L),,1165,M,12,1,FALSE,FALSE,0.74,445,0.28,41,,1
AEBR2666,16,0,2015,NEERAJ KUMAR,Bihar,MOKAMA,JD(U),,35657,M,2,1,FALSE,FALSE,24.66,19002,13.14,48,,1
AEBR2668,16,0,2015,KANHAIYA KUMAR SINGH,Bihar,MOKAMA,LJP,,15472,M,4,1,FALSE,FALSE,10.7,12260,8.48,34,,1
AEBR26709,10,0,1990,MAHESHWAR PR. YADAV,Bihar,GAIGHATTI,IND,,55409,M,1,6,FALSE,FALSE,46.47,25675,21.53,,5,6
AEBR26709,11,0,1995,MAHESHWAR PD. YADVA,Bihar,GAIGHATTI,JD,IND,52128,M,1,6,FALSE,TRUE,54.13,22761,23.64,,5,6
AEBR26709,13,0,2005,MAHESHWAR PASAD YADAV,Bihar,GAIGHATTI,RJD,JD,31969,M,1,6,TRUE,FALSE,35.8,10892,12.2,57,5,6
AEBR26709,14,0,2005,MAHESHWAR PRASAD YADAV,Bihar,GAIGHATTI,RJD,RJD,34081,M,1,6,FALSE,TRUE,39.5,3313,3.84,57,5,6
AEBR26709,15,0,2010,MAHESHWAR PRASAD YADAV,Bihar,GAIGHAT,RJD,RJD,40399,M,2,6,FALSE,TRUE,31.13,33657,25.94,60,5,6
AEBR26709,16,0,2015,MAHESHWAR PRASAD YADAV,Bihar,GAIGHAT,RJD,RJD,67313,M,1,6,FALSE,FALSE,40.8,3501,2.12,65,5,6
AEBR2696,16,0,2015,RANVIJAY SINGH,Bihar,BAKHTIARPUR,BJP,,61496,M,1,1,FALSE,FALSE,40.11,7902,5.15,42,1,1
AEBR270,16,0,2015,LABHALI ANAND,Bihar,SHEOHAR,HAMS,,44115,F,2,1,FALSE,FALSE,29.4,21806,14.53,40,,1
AEBR2710,16,0,2015,SANJIV CHAURASIA,Bihar,DIGHA,BJP,,92671,M,1,1,FALSE,FALSE,50.74,24779,13.57,46,1,1
AEBR2711,16,0,2015,RAJEEV RANJAN PRASAD,Bihar,DIGHA,JD(U),,67892,M,2,1,FALSE,FALSE,37.17,65219,35.71,54,,1
AEBR2716,16,0,2015,RANVIJAY KUMAR,Bihar,DIGHA,CPI(ML)(L),,1488,M,7,1,FALSE,FALSE,0.81,561,0.31,42,,1
AEBR2742,15,0,2010,NITIN NABIN,Bihar,BANKIPUR,BJP,,78771,M,1,2,FALSE,FALSE,72.06,60840,55.66,30,2,2
AEBR2742,16,0,2015,NITIN NAVEEN,Bihar,BANKIPUR,BJP,BJP,86759,M,1,2,FALSE,TRUE,60.19,39767,27.59,35,2,2
AEBR2743,16,0,2015,KUMAR ASHISH,Bihar,BANKIPUR,INC,,46992,M,2,1,FALSE,FALSE,32.6,45450,31.53,34,,1
AEBR2765,16,0,2015,AQUIL HAIDER,Bihar,KUMHRARH,INC,,50517,M,2,1,FALSE,FALSE,32.37,47394,30.37,69,,1
AEBR2800,16,0,2015,SANTOSH MEHTA,Bihar,PATNA SAHIB,RJD,,85316,M,2,1,FALSE,FALSE,45.4,82622,43.97,54,,1
AEBR28015,10,0,1990,SARFARAZ ALAM,Bihar,JOKIHAT,JD,,19756,M,3,5,FALSE,FALSE,21.55,13900,15.17,,2,5
AEBR28015,13,0,2005,SARFRAZ ALAM,Bihar,JOKIHAT,RJD,JD,27220,M,2,5,TRUE,FALSE,25.06,4861,4.48,35,2,5
AEBR28015,14,0,2005,SARFRAZ ALAM,Bihar,JOKIHAT,RJD,RJD,36481,M,2,5,FALSE,FALSE,34.71,17854,16.99,35,2,5
AEBR28015,15,0,2010,SARFRAZ ALAM,Bihar,JOKIHAT,JD(U),RJD,44027,M,1,5,TRUE,FALSE,35.33,25330,20.33,41,2,5
AEBR28015,16,0,2015,SARFRAZ ALAM,Bihar,JOKIHAT,JD(U),JD(U),92890,M,1,5,FALSE,TRUE,58.6,53980,34.06,46,2,5
AEBR2803,16,0,2015,ANAY KUMAR ALIAS ANAY MEHTA,Bihar,PATNA SAHIB,CPI(ML)(L),,1710,M,5,1,FALSE,FALSE,0.91,115,0.06,42,,1
AEBR28086,9,0,1985,ABDUS SUBHAN,Bihar,BAISI,LKD,,14381,M,1,9,FALSE,FALSE,21.9,1590,2.42,,6,8
AEBR28086,10,0,1990,A. SUBHAN,Bihar,BAISI,JD,LKD,22186,M,1,9,TRUE,TRUE,26.82,5858,7.08,,6,8
AEBR28086,11,0,1995,ABDUS SUBHHAN,Bihar,BAISI,JD,JD,34932,M,2,9,FALSE,TRUE,33.14,27644,26.22,,6,8
AEBR28086,12,0,2000,ABDUS SUBHAN,Bihar,BAISI,RJD,JD,35185,M,1,9,TRUE,FALSE,32.86,13971,13.05,,6,8
AEBR28086,13,0,2005,ABDUS SUBHAN,Bihar,BAISI,RJD,RJD,26913,M,1,9,FALSE,TRUE,27.98,3945,4.1,56,6,8
AEBR28086,14,0,2005,ABDUS SUBHAN,Bihar,BAISI,RJD,RJD,26042,M,2,9,FALSE,TRUE,27.63,2419,2.57,56,6,8
AEBR28086,15,0,2010,ABDUS SUBHAN,Bihar,BAISI,RJD,RJD,27263,M,3,9,FALSE,FALSE,22.24,8277,6.75,60,6,8
AEBR28086,15,1,2014,Abdus Subhan,Bihar,BAISI,RJD,RJD,52861,M,1,9,FALSE,FALSE,35.58,5067,3.41,,6,8
AEBR28086,16,0,2015,ABDUS SUBHAN,Bihar,BAISI,RJD,RJD,67022,M,1,9,FALSE,TRUE,41.55,38740,24.01,65,6,8
AEBR2817,16,0,2015,SATYENDRA KUMAR SINGH,Bihar,FATWAH,LJP,,46808,M,2,1,FALSE,FALSE,30.62,40954,26.79,47,,1
AEBR28175,10,0,1990,VISHAS CHANDRA CHOUDHURY,Bihar,BARARI,BJP,,2691,M,5,6,FALSE,FALSE,3.07,517,0.59,,2,6
AEBR28175,11,0,1995,VIBHASH CHAND CHAUDHARY,Bihar,BARARI,BJP,BJP,12856,M,2,6,FALSE,FALSE,13.27,1524,1.57,,2,6
AEBR28175,13,0,2005,VIBHASH CHAND CHOUDHARY,Bihar,BARARI,BJP,BJP,18070,M,2,6,FALSE,FALSE,17.48,759,0.73,50,2,6
AEBR28175,14,0,2005,BIBHASH CHANDRA. CHAUDHARY,Bihar,BARARI,BJP,BJP,38493,M,1,6,FALSE,FALSE,36.77,3163,3.02,50,2,6
AEBR28175,15,0,2010,BIBHASHA CHANDRA CHOUDHARY,Bihar,BARARI,BJP,BJP,58104,M,1,6,FALSE,TRUE,42.48,27168,19.86,54,2,6
AEBR28175,16,0,2015,BIBHASH CHANDRA CHOUDHARY,Bihar,BARARI,BJP,BJP,56839,M,2,6,FALSE,TRUE,34.45,45837,27.78,59,2,6
AEBR2819,16,0,2015,SHALENDRA KUMAR,Bihar,FATWAH,CPI(ML)(L),,4263,M,4,1,FALSE,FALSE,2.79,162,0.11,33,,1
AEBR2831,16,0,2015,RAJ KISHOR YADAV,Bihar,DANAPUR,RJD,,66983,M,2,1,FALSE,FALSE,40.11,53981,32.33,60,,1
AEBR2859,16,0,2015,RAJESHWAR MANJHI,Bihar,PHULWARI,HAMS,,48381,M,2,1,FALSE,FALSE,25.59,37193,19.67,43,,1
AEBR28734,10,0,1990,NARENDRA KU. NIRAJ,Bihar,GOPALPUR,BJS,,13365,M,4,7,FALSE,FALSE,12.35,8581,7.93,,3,7
AEBR28734,11,0,1995,NARENDRA KR. NIRAJ,Bihar,GOPALPUR,IND,BJS,21157,M,3,7,FALSE,FALSE,18.41,15665,13.63,,3,7
AEBR28734,12,0,2000,NARENDAR KR. NIRAJ,Bihar,GOPALPUR,SAP,IND,49848,M,2,7,FALSE,FALSE,37.36,42254,31.67,,3,7
AEBR28734,13,0,2005,NARENDRA KU. NIRAJ,Bihar,GOPALPUR,JD(U),SAP,41206,M,2,7,TRUE,FALSE,36.28,33049,29.1,42,3,7
AEBR28734,14,0,2005,NARENDRA KR. NIRAJ,Bihar,GOPALPUR,JD(U),JD(U),48049,M,1,7,FALSE,FALSE,50.11,15012,15.66,44,3,7
AEBR28734,15,0,2010,NARENDRA KUMAR NIRAJ,Bihar,GOPALPUR,JD(U),JD(U),53876,M,1,7,FALSE,TRUE,47.01,25060,21.86,46,3,7
AEBR28734,16,0,2015,NARENDRA KUMAR NIRAJ,Bihar,GOPALPUR,JD(U),JD(U),57403,M,1,7,FALSE,TRUE,41.35,5169,3.72,51,3,7
AEBR2878,16,0,2015,REKHA DEVI (VILL- PABHEDA),Bihar,MASAURHI,RJD,,89657,F,1,1,FALSE,FALSE,48.26,39186,21.09,44,1,1
AEBR2879,16,0,2015,NUTAN PASWAN,Bihar,MASAURHI,HAMS,,50471,F,2,1,FALSE,FALSE,27.17,31568,16.99,47,,1
AEBR28813,10,0,1990,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,,19696,M,1,8,FALSE,FALSE,22.31,3751,4.25,,5,7
AEBR28813,11,0,1995,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,23072,M,2,8,FALSE,TRUE,23.43,9261,9.41,,5,7
AEBR28813,12,0,2000,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,58648,M,1,8,FALSE,FALSE,53.57,20222,18.47,,5,7
AEBR28813,13,0,2005,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,28982,M,2,8,FALSE,TRUE,27.68,14324,13.68,51,5,7
AEBR28813,14,0,2005,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,44470,M,1,8,FALSE,FALSE,46.91,9270,9.78,51,5,7
AEBR28813,15,0,2010,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,26637,M,2,8,FALSE,TRUE,24.97,8735,8.19,56,5,7
AEBR28813,15,1,2014,Ram Narayan Mandal,Bihar,BANKA,BJP,BJP,48651,M,1,8,FALSE,FALSE,45.59,711,0.67,,5,7
AEBR28813,16,0,2015,RAM NARAYAN MANDAL,Bihar,BANKA,BJP,BJP,52379,M,1,8,FALSE,TRUE,38.36,3730,2.73,62,5,7
AEBR28899,10,0,1990,RAVINDRA KUMAR YADAV,Bihar,JHAJHA,INC,,30486,M,2,4,FALSE,FALSE,37.41,28323,34.76,,2,4
AEBR28899,11,0,1995,RAVINDRA YADAV,Bihar,JHAJHA,INC,INC,31841,M,1,4,FALSE,FALSE,34.4,7969,8.61,,2,4
AEBR28899,12,0,2000,DR. RAVINDRA YADAV,Bihar,JHAJHA,RJD,INC,25835,M,2,4,TRUE,TRUE,28.03,15435,16.75,,2,4
AEBR28899,16,0,2015,RABINDRA YADAV,Bihar,JHAJHA,BJP,RJD,65537,M,1,4,TRUE,FALSE,40.04,22086,13.49,60,2,4
AEBR2898,16,0,2015,RAM JANM SHARMA,Bihar,PALIGANJ,BJP,,41479,M,2,1,FALSE,FALSE,28.36,22041,15.07,60,,1
AEBR2899,16,0,2015,ANWAR HUSAIN,Bihar,PALIGANJ,CPI(ML)(L),,19438,M,3,1,FALSE,FALSE,13.29,14293,9.77,55,,1
AEBR2914,16,0,2015,DEVENDRA VERMA,Bihar,BIKRAM,CPI(ML)(L),,4667,M,3,1,FALSE,FALSE,2.7,1170,0.68,46,,1
AEBR2934,16,0,2015,RAJU YADAV,Bihar,SANDESH,CPI(ML)(L),,15879,M,3,1,FALSE,FALSE,10.64,12166,8.15,32,,1
AEBR2944,16,0,2015,SAROJ YADAV,Bihar,BARHARA,RJD,,65001,M,1,1,FALSE,FALSE,44.34,13308,9.08,33,1,1
AEBR2957,16,0,2015,MOHAMMAD NAWAZ ALAM,Bihar,ARRAH,RJD,,70004,M,1,1,FALSE,FALSE,44.94,666,0.43,48,1,1
AEBR2959,16,0,2015,KYAMUDDIN ANSARI,Bihar,ARRAH,CPI(ML)(L),,5035,M,3,1,FALSE,FALSE,3.23,1832,1.18,43,,1
AEBR2969,16,0,2015,SUDAMA PRASAD,Bihar,TARARI,CPI(ML)(L),,44050,M,1,1,FALSE,FALSE,28.79,272,0.18,47,1,1
AEBR2970,16,0,2015,GITA PANDEY,Bihar,TARARI,LJP,,43778,F,2,1,FALSE,FALSE,28.61,2821,1.84,43,,1
AEBR29708,10,0,1990,SRIKANT NIRALA,Bihar,MANER,INC,,26220,M,1,7,FALSE,FALSE,26.8,5131,5.24,,4,7
AEBR29708,11,0,1995,SRIKANT NIRALA,Bihar,MANER,JD,INC,36813,M,1,7,TRUE,TRUE,32.41,2678,2.36,,4,7
AEBR29708,12,0,2000,SHRIKANT NIRALA,Bihar,MANER,RJD,JD,47856,M,2,7,TRUE,TRUE,42.7,43792,39.07,,4,7
AEBR29708,13,0,2005,SRIKANT NIRALA,Bihar,MANER,RJD,RJD,37911,M,1,7,FALSE,FALSE,37.53,8394,8.31,44,4,7
AEBR29708,14,0,2005,SHRIKANT NIRALA,Bihar,MANER,RJD,RJD,34669,M,1,7,FALSE,TRUE,36.79,4131,4.38,44,4,7
AEBR29708,15,0,2010,SRIKANT NIRALA,Bihar,MANER,JD(U),RJD,48217,M,2,7,TRUE,TRUE,36.43,42677,32.25,50,4,7
AEBR29708,16,0,2015,SHRIKANT NIRALA,Bihar,MANER,BJP,JD(U),66945,M,2,7,TRUE,FALSE,37.33,61823,34.47,55,4,7
AEBR2971,16,0,2015,AKHILESH PRASAD SINGH,Bihar,TARARI,INC,,40957,M,3,1,FALSE,FALSE,26.77,33125,21.65,53,,1
AEBR29710,10,0,1990,BHAI VIRENDER,Bihar,MANER,IND,,14215,M,3,3,FALSE,FALSE,14.53,4506,4.61,,2,3
AEBR29710,15,0,2010,BHAI VIRENDRA,Bihar,MANER,RJD,IND,57818,M,1,3,FALSE,FALSE,43.69,9601,7.25,49,2,3
AEBR29710,16,0,2015,BHAI VIRENDRA,Bihar,MANER,RJD,RJD,89773,M,1,3,FALSE,TRUE,50.05,22828,12.73,54,2,3
AEBR29741,10,0,1990,SHYAM RAJAK,Bihar,PHULWARI,JD,,12501,M,3,7,FALSE,FALSE,12.48,32,0.03,,6,7
AEBR29741,11,0,1995,SHYAM RAJAK,Bihar,PHULWARI,JD,JD,57035,M,1,7,FALSE,FALSE,43.22,24319,18.43,,6,7
AEBR29741,12,0,2000,SHYAM RAJAK,Bihar,PHULWARI,RJD,JD,70323,M,1,7,TRUE,TRUE,47.23,31657,21.26,,6,7
AEBR29741,13,0,2005,SHYAM RAJAK,Bihar,PHULWARI,RJD,RJD,56009,M,1,7,FALSE,TRUE,42.61,16866,12.83,41,6,7
AEBR29741,14,0,2005,SHYAM RAJAK,Bihar,PHULWARI,RJD,RJD,44999,M,1,7,FALSE,TRUE,38.57,579,0.5,41,6,7
AEBR29741,15,0,2010,SHYAM RAJAK,Bihar,PHULWARI,JD(U),RJD,67390,M,1,7,TRUE,TRUE,49.75,21180,15.64,57,6,7
AEBR29741,16,0,2015,SHYAM RAJAK,Bihar,PHULWARI,JD(U),JD(U),94094,M,1,7,FALSE,TRUE,49.77,45713,24.18,62,6,7
AEBR2984,16,0,2015,RAM VISHUN SINGH,Bihar,JAGDISHPUR,RJD,,49020,M,1,1,FALSE,FALSE,33.82,10195,7.03,61,1,1
AEBR2985,16,0,2015,RAKESH RAUSHAN,Bihar,JAGDISHPUR,BLSP,,38825,M,2,1,FALSE,FALSE,26.79,20671,14.26,35,,1
AEBR3,16,0,2015,SURENDRA PRASAD,Bihar,VALMIKI NAGAR,BLSP,,32855,M,3,1,FALSE,FALSE,17.78,21383,11.57,49,,1
