"pid","link"
"AEUP49103","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/AMITA-2022-20220120025349.jpg"
"AEUP200147","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/AMITS-2022-20220119052807.jpg"
"AEUP2024809","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/AVNIS-2022-20220121043518.jpg"
"AEUP2024808","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/MANIS-2022-20220121015324.jpeg"
"AEUP2024807","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/UPEND-2022-20220120041353.jpg"
"AEUP2024806","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/OMPRA-2022-20220121065700.jpeg"
"AEUP2024805","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/DEEPA-2022-20220121093326.jpeg"
"AEUP2024804","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/PAWAN-2022-20220119032054.jpg"
"AEUP2024803","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S24/MADAN-2022-20220121030534.jpg"
"AEUP2024802","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RAKES-2022-20220119025211.jpg"
"AEUP2024801","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/DR.SU-2022-20220121061009.jpeg"
"AEUP2024800","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/DEEPA-2022-20220121013913.jpeg"
"AEUP2024799","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RAJIV-2022-20220121012134.jpeg"
"AEUP2024823","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/KAMAL-2022-20220119072627.jpg"
"AEUP2024822","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/DILSH-2022-20220121123239.jpeg"
"AEUP100743","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RAFIQ-2022-20220121012633.jpeg"
"AEUP2024820","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RANJA-2022-20220121053136.jpeg"
"GEUP2024244","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/AFZAL-2022-20220119102623.jpeg"
"AEUP2024818","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/ALISH-2022-20220121070348.jpeg"
"AEUP2024817","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/IMRAN-2022-20220121040709.jpeg"
"AEUP2024816","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/KANAK-2022-20220121063309.jpeg"
"AEUP2024815","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/KAPIL-2022-20220119104706.jpeg"
"AEUP2024814","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/SUSHI-2022-20220121043506.jpeg"
