pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEWB114722,10,0,1987,NURUL ISLAM CHOUDHURY,West_Bengal,BELDANGA,INC,INC,42217,M,1,5,3,FALSE,TRUE,41.09,9053,8.81,,5
AEWB114722,11,0,1991,NURUL ISLAM CHOWDHURY,West_Bengal,BELDANGA,INC,INC,47804,M,1,5,3,FALSE,TRUE,41.2,4145,3.57,,5
AEWB114722,12,0,1996,NURUL ISLAM CHOUDHURY,West_Bengal,BELDANGA,INC,INC,59854,M,2,5,3,FALSE,TRUE,43.66,51874,37.84,,5
AEWB114828,8,0,1977,KAMALAKSHMI BISWAS,West_Bengal,BAGDAHA,FBL,,25049,M,1,5,4,FALSE,FALSE,44.85,83,0.15,,5
AEWB114828,9,0,1982,KAMALAKSHMI BISWAS,West_Bengal,BAGDAHA,FBL,FBL,41973,M,1,5,4,FALSE,TRUE,50.84,1903,2.3,,5
AEWB114828,10,0,1987,KAMALAKSHMI BISWAS,West_Bengal,BAGDAHA,FBL,FBL,43931,M,2,5,4,FALSE,TRUE,48.51,43005,47.49,,5
AEWB114828,11,0,1991,KAMALAKSHI BISWAS,West_Bengal,BAGDAHA,FBL,FBL,49548,M,1,5,4,FALSE,FALSE,44.86,6783,6.14,,5
AEWB114828,12,0,1996,KAMALAKSHI BISWAS,West_Bengal,BAGDAHA,FBL,FBL,59588,M,1,5,4,FALSE,TRUE,47.2,2600,2.06,,5
AEWB114849,8,0,1977,HASHIM ABDUL HALIM,West_Bengal,AMDANGA,CPM,,27189,M,1,5,5,FALSE,FALSE,51.84,15754,30.04,,5
AEWB114849,9,0,1982,HASHIM ABDUL HALIM,West_Bengal,AMDANGA,CPM,CPM,45884,M,1,5,5,FALSE,TRUE,58.96,20934,26.9,,5
AEWB114849,10,0,1987,HASHIM ABDUL HALIM,West_Bengal,AMDANGA,CPM,CPM,48936,M,1,5,5,FALSE,TRUE,53.4,10910,11.91,,5
AEWB114849,11,0,1991,HASHIM ABDUL HALIM,West_Bengal,AMDANGA,CPM,CPM,57968,M,1,5,5,FALSE,TRUE,50.31,14124,12.26,,5
AEWB114849,12,0,1996,HASHIM ABDUL HALIM,West_Bengal,AMDANGA,CPM,CPM,71941,M,1,5,5,FALSE,TRUE,50.07,6769,4.71,,5
AEWB114896,8,0,1977,KSHITI RANJAN MONDAL,West_Bengal,HAROA,CPM,,24310,M,1,5,5,FALSE,FALSE,58.52,15790,38.01,,5
AEWB114896,9,0,1982,KSHITI RANJAN MONDAL,West_Bengal,HAROA,CPM,CPM,48027,M,1,5,5,FALSE,TRUE,59.49,16576,20.53,,5
AEWB114896,10,0,1987,KSHITI RANJAN MONDAL,West_Bengal,HAROA,CPM,CPM,49929,M,1,5,5,FALSE,TRUE,51.69,5880,6.09,,5
AEWB114896,11,0,1991,KSHITI RANJAN MODAL,West_Bengal,HAROA,CPM,CPM,60638,M,1,5,5,FALSE,TRUE,54.34,25335,22.7,,5
AEWB114896,12,0,1996,KSHITI RANJAN MONDAL,West_Bengal,HAROA,CPM,CPM,75668,M,1,5,5,FALSE,TRUE,55.93,26942,19.91,,5
AEWB114926,8,0,1977,DEBA PROSAD SARKAR,West_Bengal,JOYNAGAR,SUC,,27778,M,1,5,5,FALSE,FALSE,48.6,14520,25.4,,5
AEWB114926,9,0,1982,DEVA PRASAD SARKAR,West_Bengal,JOYNAGAR,SUC,SUC,33147,M,1,5,5,FALSE,TRUE,40.97,410,0.51,,5
AEWB114926,10,0,1987,DEBA PRASAD SARKAR,West_Bengal,JOYNAGAR,SUC,SUC,43087,M,1,5,5,FALSE,TRUE,44.77,8561,8.89,,5
AEWB114926,11,0,1991,DEBA PRASAD SARKAR,West_Bengal,JOYNAGAR,IND,SUC,43375,M,1,5,5,FALSE,TRUE,40.39,12184,11.35,,5
AEWB114926,12,0,1996,DEBA PRASAD SARKAR,West_Bengal,JOYNAGAR,IND,IND,52718,M,1,5,5,FALSE,TRUE,43.41,25494,20.99,,5
AEWB115044,8,0,1977,SATYA RANJAN BAPULI,West_Bengal,MATHURAPUR,INC,,21616,M,1,5,5,FALSE,FALSE,33.8,3676,5.75,,5
AEWB115044,9,0,1982,SATYA RANJAN BAPULI,West_Bengal,MATHURAPUR,INC,INC,39408,M,1,5,5,FALSE,TRUE,45.01,6189,7.07,,5
AEWB115044,10,0,1987,BAPULI SATYA RANJAN,West_Bengal,MATHURAPUR,INC,INC,46727,M,1,5,5,FALSE,TRUE,46.8,6787,6.8,,5
AEWB115044,11,0,1991,SATYA RANJAN PABULI,West_Bengal,MATHURAPUR,INC,INC,54171,M,1,5,5,FALSE,TRUE,45.37,8115,6.8,,5
AEWB115044,12,0,1996,SATYA RANJAN BAPULI,West_Bengal,MATHURAPUR,INC,INC,63952,M,1,5,5,FALSE,TRUE,45.59,2655,1.89,,5
AEWB115064,6,0,1971,PRAVANJAN KUMAR MONDAL,West_Bengal,SAGAR,CPM,,25953,M,1,7,7,FALSE,FALSE,41.33,9213,14.67,,7
AEWB115064,7,0,1972,PRABHONJAN KUMAR MANDAL,West_Bengal,SAGAR,CPM,CPM,24942,M,1,7,7,FALSE,TRUE,42.69,5647,9.67,,7
AEWB115064,8,0,1977,PROVANJAN MONDAL,West_Bengal,SAGAR,CPM,CPM,26159,M,1,7,7,FALSE,TRUE,48.55,13740,25.5,,7
AEWB115064,9,0,1982,PRABHANJAN KUMAR MANDAL,West_Bengal,SAGAR,CPM,CPM,45977,M,1,7,7,FALSE,TRUE,55.14,9178,11.01,,7
AEWB115064,10,0,1987,PRABHANJAN MONDAL,West_Bengal,SAGAR,CPM,CPM,53458,M,1,7,7,FALSE,TRUE,55.12,11019,11.36,,7
AEWB115064,11,0,1991,PRABHANJAN MONDAL,West_Bengal,SAGAR,CPM,CPM,60106,M,1,7,7,FALSE,TRUE,52.93,10629,9.36,,7
AEWB115064,12,0,1996,PRABHANJAN MONDAL,West_Bengal,SAGAR,CPM,CPM,69285,M,1,7,7,FALSE,TRUE,51.46,6411,4.76,,7
AEWB115131,8,0,1977,BUDDHADEV BHATTACHARJEE,West_Bengal,COSSIPUR,CPM,,19360,M,1,5,4,FALSE,FALSE,42.99,5976,13.27,,5
AEWB115131,9,0,1982,BUDDADEB BHATTACHARJEE,West_Bengal,COSSIPUR,CPM,CPM,28987,M,2,5,4,FALSE,TRUE,48.13,28371,47.11,,5
AEWB115131,10,0,1987,BUDDHADEB BHATTACHARJEE,West_Bengal,JADAVPUR,CPM,CPM,76445,M,1,5,4,FALSE,FALSE,64.83,36422,30.89,,5
AEWB115131,11,0,1991,BUDDHADEB BHATTACHARJEE,West_Bengal,JADAVPUR,CPM,CPM,81285,M,1,5,4,FALSE,TRUE,54.27,35023,23.38,,5
AEWB115131,12,0,1996,BUDDHADEV BHATTACHARJEE,West_Bengal,JADAVPUR,CPM,CPM,108548,M,1,5,4,FALSE,TRUE,55.58,36184,18.53,,5
AEWB115172,8,0,1977,ABDUL RAUF ANSARI,West_Bengal,BOW BAZAR,INC,,8168,M,3,3,1,FALSE,FALSE,22.49,6557,18.05,,3
AEWB115172,9,0,1982,ABDUL RAUF ANSARI,West_Bengal,BOW BAZAR,INC,INC,26001,M,1,3,1,FALSE,FALSE,51.35,3386,6.69,,3
AEWB115172,12,1,1998,Abdur Rauf Ansari,West_Bengal,BOWBAZAR,INC,INC,15711,M,3,3,1,FALSE,FALSE,28.99,15382,28.38,,3
AEWB115300,8,0,1977,M. ANSARUDDIN,West_Bengal,JAGATBALLAVPUR,CPM,,34733,M,1,4,4,FALSE,FALSE,63.03,21757,39.48,,4
AEWB115300,9,0,1982,M.ANSARUDDIN,West_Bengal,JAGATBALLAVPUR,CPM,CPM,47801,M,1,4,4,FALSE,TRUE,59.9,15796,19.79,,4
AEWB115300,10,0,1987,M. ANSARUDDIN,West_Bengal,JAGATBALLAVPUR,CPM,CPM,55545,M,1,4,4,FALSE,TRUE,54.92,10793,10.67,,4
AEWB115300,12,0,1996,M. ANSARUDDIN,West_Bengal,JAGATBALLAVPUR,CPM,CPM,69056,M,1,4,4,FALSE,FALSE,49.53,5937,4.26,,4
AEWB115303,8,0,1977,SANTOSH KUMAR DAS,West_Bengal,PANCHLA,FBL,,30255,M,1,3,1,FALSE,FALSE,49.22,1453,2.36,,3
AEWB115303,9,0,1982,SANTOSH KUMAR DAS,West_Bengal,PANCHLA,FBL,FBL,40203,M,2,3,1,FALSE,TRUE,47.36,39796,46.88,,3
AEWB115303,12,0,1996,SANTOSH KUMAR DAS,West_Bengal,PANCHLA,FB(S),FBL,1912,M,4,3,1,TRUE,FALSE,1.45,0,0,,3
AEWB115444,8,0,1977,CHIRRARANJAN DAS THAKUR,West_Bengal,NANDANPUR,CPI,,2392,M,4,2,1,FALSE,FALSE,5.43,890,2.02,,2
AEWB115444,12,0,1996,CHITTA RANJAN DAS THAKUR,West_Bengal,PANSKURA WEST,CPI,CPI,57644,M,1,2,1,FALSE,FALSE,47.03,3454,2.82,,2
AEWB115604,8,0,1977,SURJYA KANTA MISHRA,West_Bengal,NARAYANGARH,CPM,,12343,M,3,3,2,FALSE,FALSE,25.5,7157,14.79,,3
AEWB115604,11,0,1991,SURJA KANTA MISHRA,West_Bengal,NARAYANGARH,CPM,CPM,61898,M,1,3,2,FALSE,FALSE,55.8,22267,20.07,,3
AEWB115604,12,0,1996,SURJYA KANTA MISHRA,West_Bengal,NARAYANGARH,CPM,CPM,79565,M,1,3,2,FALSE,TRUE,60.78,39654,30.29,,3
AEWB115661,8,0,1977,SATYA RANJAN MAHATO,West_Bengal,JHALDA,FBL,,22150,M,1,4,3,FALSE,FALSE,50.79,11522,26.42,,4
AEWB115661,9,0,1982,SATYA RANJAN MAHATO,West_Bengal,JHALDA,FBL,FBL,24502,M,2,4,3,FALSE,TRUE,37.8,20314,31.34,,4
AEWB115661,10,0,1987,SATYARANJAN MAHATO,West_Bengal,JHALDA,FBL,FBL,43179,M,1,4,3,FALSE,FALSE,52.64,7914,9.65,,4
AEWB115661,12,0,1996,SATYA RANJAN MAHATO,West_Bengal,JHALDA,FBL,FBL,48030,M,1,4,3,FALSE,FALSE,45.96,3195,3.06,,4
AEWB115828,8,0,1977,LAKSHINARAYAN SAHA,West_Bengal,KANKSA,CPM,,28601,M,1,3,2,FALSE,FALSE,63.54,18716,41.58,,3
AEWB115828,9,0,1982,LAKSHI NARAYAN SAHA,West_Bengal,KANKSA,CPM,CPM,47283,M,1,3,2,FALSE,TRUE,63.26,20625,27.59,,3
AEWB115828,12,0,1996,LAKSMI NARAYAN SAHA,West_Bengal,KANKSA,BJP,CPM,15421,M,3,3,2,TRUE,FALSE,12.81,0,0,,3
AEWB115981,7,0,1972,APARAJITA GOPPI,West_Bengal,COOCH BEHAR NORTH,FBL,,19846,M,2,5,3,FALSE,FALSE,40.07,19305,38.98,,5
AEWB115981,8,0,1977,APARAJITA GOPPI,West_Bengal,COOCH BEHAR NORTH,FBL,FBL,32792,F,1,5,3,FALSE,FALSE,63.07,24200,46.55,,5
AEWB115981,9,0,1982,APARAJITA GOPPI,West_Bengal,COOCH BEHAR NORTH,FBL,FBL,46810,F,1,5,3,FALSE,TRUE,57.15,12937,15.79,,5
AEWB115981,10,0,1987,APARAJITA GOPPI,West_Bengal,COOCH BEHAR NORTH,FBL,FBL,49172,F,1,5,3,FALSE,TRUE,54.74,9780,10.89,,5
AEWB115981,12,0,1996,APARAJITA GOPPI,West_Bengal,COOCH BEHAR NORTH,FBL,FBL,52511,F,2,5,3,FALSE,FALSE,41.79,42441,33.77,,5
AEWB116080,5,0,1969,MAHABUBUL HAQUE,West_Bengal,KHARBA,INC,,21232,M,2,8,3,FALSE,FALSE,41.15,18898,36.63,,8
AEWB116080,6,0,1971,MAHABUBUL HAQUE,West_Bengal,KHARBA,INC,INC,22862,M,2,8,3,FALSE,FALSE,41.89,21813,39.97,,8
AEWB116080,7,0,1972,MAHABUBUL HAQUE,West_Bengal,KHARBA,INC,INC,25512,M,1,8,3,FALSE,FALSE,47.75,669,1.25,,8
AEWB116080,8,0,1977,MAHABUBUL HAQUE,West_Bengal,KHARBA,INC,INC,14779,M,2,8,3,FALSE,TRUE,26.84,7223,13.12,,8
AEWB116080,9,0,1982,MAHBUBUL HOQUE,West_Bengal,KHARBA,INC,INC,40165,M,1,8,3,FALSE,FALSE,49.33,2710,3.33,,8
AEWB116080,10,0,1987,MAHBUBUL HAQUE,West_Bengal,KHARBA,INC,INC,37803,M,2,8,3,FALSE,TRUE,40.62,31156,33.48,,8
AEWB116080,11,0,1991,MAHABUBUL HAQUE,West_Bengal,KHARBA,INC,INC,46824,M,2,8,3,FALSE,FALSE,42.08,34455,30.97,,8
AEWB116080,12,0,1996,MAHBUBUL HOQUE,West_Bengal,KHARBA,INC,INC,59807,M,1,8,3,FALSE,FALSE,47.13,6730,5.3,,8
AEWB116081,7,0,1972,MAZIMUL HAQUE,West_Bengal,KHARBA,CPM,,24843,M,2,6,2,FALSE,FALSE,46.5,21769,40.74,,6
AEWB116081,8,0,1977,NAJIMUL HAQUE,West_Bengal,KHARBA,CPM,CPM,6015,M,4,6,2,FALSE,FALSE,10.92,3940,7.16,,6
AEWB116081,9,0,1982,NAZMUL HOQUE,West_Bengal,KHARBA,CPM,CPM,37455,M,2,6,2,FALSE,FALSE,46,33650,41.33,,6
AEWB116081,10,0,1987,NAZMUL HOQUE,West_Bengal,KHARBA,CPM,CPM,44040,M,1,6,2,FALSE,FALSE,47.32,6237,6.7,,6
AEWB116081,11,0,1991,NAZMUL HAQUE,West_Bengal,KHARBA,CPM,CPM,48928,M,1,6,2,FALSE,TRUE,43.97,2104,1.89,,6
AEWB116081,12,0,1996,NAZMUL HOQUE,West_Bengal,KHARBA,CPM,CPM,53077,M,2,6,2,FALSE,TRUE,41.83,42265,33.31,,6
AEWB116114,7,0,1972,NRISINHA KUMAR MANDAL,West_Bengal,SAGARDIGHI,INC,,17824,M,1,5,1,FALSE,FALSE,56.75,6258,19.92,,5
AEWB116114,9,0,1982,NRISINHA KUMAR MONDAL,West_Bengal,SAGARDIGHI,INC,INC,34035,M,2,5,1,FALSE,FALSE,49.67,0,0,,5
AEWB116114,10,0,1987,NRISINHA KUMAR MONDAL,West_Bengal,SAGARDIGHI,INC,INC,38122,M,2,5,1,FALSE,FALSE,44.43,37520,43.73,,5
AEWB116114,11,0,1991,NARSINHA KUMAR MANDAL,West_Bengal,SAGARDIGHI,INC,INC,36446,M,2,5,1,FALSE,FALSE,37.45,24059,24.72,,5
AEWB116114,12,0,1996,NRISINGHA KUMAR MONDAL,West_Bengal,SAGARDIGHI,INC,INC,51562,M,2,5,1,FALSE,FALSE,45.19,47532,41.66,,5
AEWB116142,3,0,1962,NASIRUDDIN KHAN,West_Bengal,NAODA,IND,,8696,M,4,9,4,FALSE,FALSE,17.69,6693,13.62,,9
AEWB116142,5,0,1969,KHAN NASIRUDDIN,West_Bengal,NAODA,PML,IND,22534,M,1,9,4,FALSE,FALSE,40.9,1762,3.2,,9
AEWB116142,6,0,1971,KHAN NASIRUDDIN,West_Bengal,NAODA,IND,PML,22783,M,1,9,4,FALSE,TRUE,47.5,9444,19.69,,9
AEWB116142,7,0,1972,KHAN NASIRUDDIN,West_Bengal,NAODA,MUL,IND,15792,M,1,9,4,FALSE,TRUE,34.38,799,1.74,,9
AEWB116142,8,0,1977,NASIRUDDIN KHAN,West_Bengal,NAODA,INC,MUL,20399,M,2,9,4,TRUE,TRUE,31.48,12218,18.86,,9
AEWB116142,9,0,1982,NASIRUDDIN KHAN,West_Bengal,NAODA,INC,INC,38237,M,2,9,4,FALSE,FALSE,42.78,34811,38.94,,9
AEWB116142,10,0,1987,NASIRUDDIN KHAN,West_Bengal,NAODA,IND,INC,572,M,6,9,4,FALSE,FALSE,0.63,0,0,,9
AEWB116142,11,0,1991,NASIRUDDIN KHAN,West_Bengal,NAODA,INC,IND,52281,M,1,9,4,FALSE,FALSE,43.71,7436,6.22,,9
AEWB116142,12,0,1996,NASIRUDDIN KHAN,West_Bengal,NAODA,INC,INC,58462,M,2,9,4,FALSE,TRUE,41.22,50979,35.94,,9
AEWB116375,6,0,1971,RAM PEYARE RAM,West_Bengal,KABITIRTHA,INC,,19372,M,1,6,4,FALSE,FALSE,42.64,6417,14.13,,6
AEWB116375,7,0,1972,RAM PAYARE RAM,West_Bengal,KABITIRTHA,INC,INC,28565,M,1,6,4,FALSE,TRUE,50.33,880,1.55,,6
AEWB116375,8,0,1977,RAM PYARE RAM,West_Bengal,KABITIRTHA,INC,INC,15403,M,2,6,4,FALSE,TRUE,28.13,5159,9.42,,6
AEWB116375,10,0,1987,RAM PYARE RAM,West_Bengal,KABITIRTHA,INC,INC,45913,M,1,6,4,FALSE,FALSE,52.28,6977,7.94,,6
AEWB116375,11,0,1991,RAM PYARE RAM,West_Bengal,KABITIRTHA,INC,INC,40931,M,2,6,4,FALSE,TRUE,44.49,33853,36.8,,6
AEWB116375,12,0,1996,RAM PYARE RAM,West_Bengal,KABITIRTHA,INC,INC,62923,M,1,6,4,FALSE,FALSE,61.61,31941,31.28,,6
AEWB116402,7,0,1972,SOMENDRA NATH MITRA,West_Bengal,SEALDAH,INC,,37023,M,1,6,5,FALSE,FALSE,69.7,20925,39.39,,6
AEWB116402,8,0,1977,SOMENDRA NATH MITRA,West_Bengal,SEALDAH,INC,INC,8397,M,3,6,5,FALSE,TRUE,23.29,5184,14.38,,6
AEWB116402,9,0,1982,SOMENDRA NATH MITRA,West_Bengal,SEALDAH,INC,INC,22995,M,1,6,5,FALSE,FALSE,53.1,6706,15.48,,6
AEWB116402,10,0,1987,SOMENDRA NATH MITRA,West_Bengal,SEALDAH,INC,INC,31897,M,1,6,5,FALSE,TRUE,65.68,15689,32.31,,6
AEWB116402,11,0,1991,SOMENDRA NATH MISRA,West_Bengal,SEALDAH,INC,INC,28485,M,1,6,5,FALSE,TRUE,62.2,16464,35.95,,6
AEWB116402,12,0,1996,SOMENDRA NATH MITRA,West_Bengal,SEALDAH,INC,INC,33950,M,1,6,5,FALSE,TRUE,66.16,20965,40.85,,6
AEWB116641,6,0,1971,SITAL CHANDRA HEMBRAM,West_Bengal,BANDUAN,INC,,11954,M,1,4,2,FALSE,FALSE,33.33,571,1.59,,4
AEWB116641,7,0,1972,SITAL CHANDRA HEMBRAM,West_Bengal,BANDUAN,INC,INC,14609,M,1,4,2,FALSE,TRUE,53.55,5247,19.23,,4
AEWB116641,9,0,1982,SHITAL CH. HEBRAM,West_Bengal,BANDUAN,IND,INC,2089,M,4,4,2,FALSE,FALSE,3.1,992,1.47,,4
AEWB116641,12,0,1996,SITAL CHANDRA HEMBRAM,West_Bengal,BANDUAN,INC,IND,18097,M,2,4,2,FALSE,FALSE,18.94,657,0.69,,4
AEWB116732,5,0,1969,LAKHAN BAGDI,West_Bengal,UKHRA,CPM,,18244,M,1,8,7,FALSE,FALSE,53.51,2395,7.02,,8
AEWB116732,6,0,1971,LAKHAN BAGDI,West_Bengal,UKHRA,CPM,CPM,18950,M,1,8,7,FALSE,TRUE,54.19,2930,8.38,,8
AEWB116732,7,0,1972,BAGDI LAKHAN,West_Bengal,UKHRA,CPM,CPM,13490,M,2,8,7,FALSE,TRUE,38.74,0,0,,8
AEWB116732,8,0,1977,LAKHAN BAGDI,West_Bengal,UKHRA,CPM,CPM,21714,M,1,8,7,FALSE,FALSE,52.63,9000,21.81,,8
AEWB116732,9,0,1982,LAKHAN BAGDI,West_Bengal,UKHRA,CPM,CPM,33788,M,1,8,7,FALSE,TRUE,51.14,4255,6.44,,8
AEWB116732,10,0,1987,BAGDI LAKHAN,West_Bengal,UKHRA,CPM,CPM,52879,M,1,8,7,FALSE,TRUE,50.98,6444,6.21,,8
AEWB116732,11,0,1991,BAGDI LAKHAN,West_Bengal,UKHRA,CPM,CPM,52022,M,1,8,7,FALSE,TRUE,44.8,5985,5.15,,8
AEWB116732,12,0,1996,BAGDI LAKHAN,West_Bengal,UKHRA,CPM,CPM,67298,M,1,8,7,FALSE,TRUE,48.21,8576,6.14,,8
AEWB116756,7,0,1972,NABA KUMAR CHATERJEE,West_Bengal,MEMARI,INC,,53119,M,1,3,1,FALSE,FALSE,80.2,41880,63.23,,3
AEWB116756,8,0,1977,NABA KUMAR CHATTOPADHA,West_Bengal,MEMARI,INC,INC,7615,M,3,3,1,FALSE,TRUE,13.7,5760,10.36,,3
AEWB116756,12,0,1996,NABA KUMAR CHATTERJEE,West_Bengal,MEMARI,INC,INC,49826,M,2,3,1,FALSE,FALSE,31.78,40417,25.78,,3
AEWB116841,5,0,1969,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR NORTH,FBL,,23810,M,1,7,5,FALSE,FALSE,50.98,2296,4.92,,7
AEWB116841,6,0,1971,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR SOUTH,FBL,FBL,8258,M,3,7,5,FALSE,TRUE,16.67,5076,10.25,,7
AEWB116841,8,0,1977,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR WEST,FBL,FBL,33595,M,1,7,5,FALSE,FALSE,66.18,22168,43.67,,7
AEWB116841,9,0,1982,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR WEST,FBL,FBL,53170,M,1,7,5,FALSE,TRUE,57.97,16105,17.56,,7
AEWB116841,10,0,1987,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR WEST,FBL,FBL,59342,M,1,7,5,FALSE,TRUE,56.32,14179,13.46,,7
AEWB116841,11,0,1991,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR NORTH,FBL,FBL,52425,M,1,7,5,FALSE,TRUE,47.31,11023,9.95,,7
AEWB116841,12,0,1996,BIMAL KANTI BASU,West_Bengal,COOCH BEHAR NORTH,FB(S),FBL,1703,M,4,7,5,TRUE,TRUE,1.36,435,0.35,,7
AEWB117014,6,0,1971,BENJAMIN HEMBROM,West_Bengal,GAJOL,BAC,,14777,M,2,5,1,FALSE,FALSE,34.27,9543,22.13,,5
AEWB117014,7,0,1972,BENJAMIN HEMBROM,West_Bengal,GAJOL,INC,BAC,26075,M,1,5,1,TRUE,FALSE,60.05,11514,26.52,,5
AEWB117014,8,0,1977,BENJAMIN HEMBRAM,West_Bengal,GAJOL,INC,INC,5118,M,3,5,1,FALSE,TRUE,13.1,3758,9.62,,5
AEWB117014,9,0,1982,BENJAMIN HEMBRAM,West_Bengal,GAJOL,INC,INC,32880,M,2,5,1,FALSE,FALSE,44.41,28087,37.94,,5
AEWB117014,12,0,1996,BENJAMIN HEMRAM,West_Bengal,GAJOL,INC,INC,40660,M,2,5,1,FALSE,FALSE,34.68,21882,18.66,,5
AEWB117138,6,0,1971,ATISH CHANDRA SINHA,West_Bengal,KANDI,INC,,16732,M,1,6,6,FALSE,FALSE,38.43,7652,17.58,,6
AEWB117138,7,0,1972,ATISH CHANDRA SINHA,West_Bengal,KANDI,INC,INC,33900,M,1,6,6,FALSE,TRUE,70.55,19752,41.11,,6
AEWB117138,8,0,1977,ATISH CHANDRA SINHA,West_Bengal,KANDI,INC,INC,24518,M,1,6,6,FALSE,TRUE,42.19,6790,11.68,,6
AEWB117138,9,0,1982,ATISH CHANDRA SINHA,West_Bengal,KANDI,INC,INC,47771,M,1,6,6,FALSE,TRUE,57.42,12353,14.85,,6
AEWB117138,11,0,1991,ATISH CH. SINHA,West_Bengal,KANDI,INC,INC,49726,M,1,6,6,FALSE,FALSE,43.69,977,0.86,,6
AEWB117138,12,0,1996,ATISH CHANDRA SINHA,West_Bengal,KANDI,INC,INC,65490,M,1,6,6,FALSE,TRUE,49.1,6136,4.6,,6
AEWB117329,6,0,1971,GOBINDA CHANDRA NASKAR,West_Bengal,CANNING,INC,,20015,M,1,7,3,FALSE,FALSE,36.96,153,0.28,,7
AEWB117329,7,0,1972,GONBINDACHANDRA NASKAR,West_Bengal,CANNING,INC,INC,30676,M,1,7,3,FALSE,TRUE,57.25,8260,15.42,,7
AEWB117329,8,0,1977,GOBINDA CHANDRA NASLAR,West_Bengal,CANNING WEST,INC,INC,16010,M,2,7,3,FALSE,TRUE,27.4,6790,11.62,,7
AEWB117329,9,0,1982,GOBINDA CHANDRA NASKAR,West_Bengal,CANNING WEST,INC,INC,36394,M,2,7,3,FALSE,FALSE,42.2,26801,31.08,,7
AEWB117329,10,0,1987,GOBINDA CHANDRA NASKAR,West_Bengal,CANNING WEST,INC,INC,44362,M,1,7,3,FALSE,FALSE,45.61,506,0.52,,7
AEWB117329,11,0,1991,GOBINDA CHANDRA NASKAR,West_Bengal,CANNING WEST,INC,INC,41137,M,2,7,3,FALSE,TRUE,35.4,30860,26.56,,7
AEWB117329,12,0,1996,GOBINDA CHANDRA NASKAR,West_Bengal,CANNING WEST,INC,INC,59038,M,2,7,3,FALSE,FALSE,42.1,48129,34.32,,7
AEWB117334,5,0,1969,PRABODH PURKAIT,West_Bengal,KULTALI,SUC,,30196,M,1,7,6,FALSE,FALSE,52.41,3691,6.41,,7
AEWB117334,6,0,1971,PDRABODH PURKAIT,West_Bengal,KULTALI,SUC,SUC,26705,M,1,7,6,FALSE,TRUE,44.22,1341,2.22,,7
AEWB117334,7,0,1972,PRABODH PURKAIT,West_Bengal,KULTALI,SUC,SUC,27217,M,2,7,6,FALSE,TRUE,45.22,0,0,,7
AEWB117334,8,0,1977,PROBODH PURKAIT,West_Bengal,KULTALI,SUC,SUC,24086,M,1,7,6,FALSE,FALSE,46.83,9336,18.15,,7
AEWB117334,9,0,1982,PRABODH PURKAIT,West_Bengal,KULTALI,SUC,SUC,35321,M,1,7,6,FALSE,TRUE,45.7,5296,6.85,,7
AEWB117334,10,0,1987,PRABODH PURKAIT,West_Bengal,KULTALI,SUC,SUC,45790,M,1,7,6,FALSE,TRUE,50.34,11841,13.02,,7
AEWB117334,12,0,1996,PRABOD PURKAIT,West_Bengal,KULTALI,IND,SUC,62453,M,1,7,6,FALSE,FALSE,48.8,10293,8.04,,7
AEWB117399,6,0,1971,DAULAT ALI SEIKH,West_Bengal,DIAMOND HARBOUR,INC,,27150,M,2,5,2,FALSE,FALSE,45.95,25956,43.93,,5
AEWB117399,7,0,1972,DAULAT ALI SHEIKH,West_Bengal,DIAMOND HARBOUR,INC,INC,35457,M,1,5,2,FALSE,FALSE,56.9,8596,13.79,,5
AEWB117399,8,0,1977,SEIKH DAULAT ALI,West_Bengal,DIAMOND HARBOUR,INC,INC,5118,M,3,5,2,FALSE,TRUE,8.4,0,0,,5
AEWB117399,10,0,1987,SHEIKH DAULAT ALI,West_Bengal,DIAMOND HARBOUR,IND,INC,8498,M,3,5,2,FALSE,FALSE,9.6,6682,7.55,,5
AEWB117399,12,0,1996,SHEIKH DAULAT ALI,West_Bengal,DIAMOND HARBOUR,INC,IND,61744,M,1,5,2,FALSE,FALSE,47,6101,4.64,,5
AEWB117505,6,0,1971,MD. YAKUB,West_Bengal,CHOWRINGHEE,FBL,,1743,M,4,4,2,FALSE,FALSE,5.77,0,0,,4
AEWB117505,8,0,1977,MD. YAKUB,West_Bengal,DEGANGA,FBL,FBL,11230,M,2,4,2,FALSE,FALSE,24.66,1586,3.48,,4
AEWB117505,11,0,1991,MD. YAKUB,West_Bengal,DEGANGA,FBL,FBL,44862,M,1,4,2,FALSE,FALSE,44.74,13378,13.34,,4
AEWB117505,12,0,1996,MD. YAKUB,West_Bengal,DEGANGA,FBL,FBL,60876,M,1,4,2,FALSE,TRUE,49.63,13749,11.21,,4
AEWB117548,6,0,1971,NANDA GOPAL BHATTACHERJEE,West_Bengal,SEALDAH,CPI,,3369,M,3,4,1,FALSE,FALSE,8.73,1447,3.75,,4
