pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB100529,16,0,2016,SAMAR MUKHERJEE,GEN,West_Bengal,RATUA,INC,INC,96587,M,1,7,FALSE,TRUE,51.86,43275,23.24,73,4,7
AEWB100529,17,0,2021,SAMAR MUKHERJEE,,West_Bengal,RATUA,AITC,INC,,M,,7,TRUE,TRUE,,0,,79,4,7
AEWB100532,16,0,2016,ARAFAT ALI,GEN,West_Bengal,RATUA,WPOI,,4290,M,4,2,FALSE,FALSE,2.3,2109,1.13,30,,2
AEWB100532,17,0,2021,ARAFAT ALI,,West_Bengal,RATUA,Welfare Party Of India,WPOI,,M,,2,TRUE,FALSE,,0,,35,,2
AEWB100539,15,0,2011,CHANCHALA KARMAKAR,GEN,West_Bengal,MANICKCHAK,BSP,,3668,F,5,3,FALSE,FALSE,2.62,0,0,45,,3
AEWB100539,16,0,2016,CHANCHALA KARMAKAR,GEN,West_Bengal,MANICKCHAK,BSP,BSP,2244,F,4,3,FALSE,FALSE,1.3,74,0.04,45,,3
AEWB100539,17,0,2021,CHANCHALA KARMAKAR,,West_Bengal,MANICKCHAK,BSP,BSP,,F,,3,FALSE,FALSE,,0,,55,,3
AEWB100544,16,0,2016,GOPAL CHANDRA SAHA,SC,West_Bengal,MALDAHA,BJP,,29111,M,3,2,FALSE,FALSE,15.95,26408,14.47,39,,2
AEWB100544,17,0,2021,GOPAL CHANDRA SAHA,,West_Bengal,MALDAHA,BJP,BJP,,M,,2,FALSE,FALSE,,0,,44,,2
AEWB100549,16,0,2016,NIHAR RANJAN GHOSH,GEN,West_Bengal,ENGLISHBAZAR,IND,,107183,M,1,2,FALSE,FALSE,51.72,39727,19.17,61,1,2
AEWB100549,17,0,2021,NIHAR RANJAN GHOSH,,West_Bengal,CHANCHAL,AITC,IND,,M,,2,FALSE,TRUE,,0,,66,1,2
AEWB100558,16,0,2016,SHYAM CHAND GHOSH,GEN,West_Bengal,MOTHABARI,BJP,,27309,M,3,2,FALSE,FALSE,20.47,25450,19.07,59,,2
AEWB100558,17,0,2021,SHYAMCHAND GHOSH,,West_Bengal,MOTHABARI,BJP,BJP,,M,,2,FALSE,FALSE,,0,,63,,2
AEWB100579,15,0,2011,SWADHIN KUMAR SARKAR,GEN,West_Bengal,BAISHNAB NAGAR,BJP,,20483,M,3,3,FALSE,FALSE,14.08,17047,11.72,52,1,3
AEWB100579,16,0,2016,SWADHIN KUMAR SARKAR,GEN,West_Bengal,BAISHNAB NAGAR,BJP,BJP,70185,M,1,3,FALSE,FALSE,38.2,4497,2.45,57,1,3
AEWB100579,17,0,2021,SWADHIN KUMAR SARKAR,,West_Bengal,BAISHNAB NAGAR,BJP,BJP,,M,,3,FALSE,TRUE,,0,,62,1,3
AEWB100580,16,0,2016,AZIZUL HAQUE,GEN,West_Bengal,BAISHNAB NAGAR,INC,,65688,M,2,2,FALSE,FALSE,35.75,25426,13.84,56,,2
AEWB100580,17,0,2021,AZIZUL HOQUE,,West_Bengal,BAISHNAB NAGAR,INC,INC,,M,,2,FALSE,FALSE,,0,,61,,2
AEWB100601,15,0,2011,EMANI BISWAS,GEN,West_Bengal,SUTI,INC,,73465,M,1,3,FALSE,FALSE,48.87,17409,11.58,38,1,3
AEWB100601,16,0,2016,EMANI BISWAS,GEN,West_Bengal,SUTI,AITC,INC,80067,M,2,3,TRUE,TRUE,42.54,67016,35.6,41,1,3
