pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEWB111785,10,0,1987,ABUL HASNAT KHAN,West_Bengal,FARAKKA,CPM,CPM,35216,M,1,3,3,FALSE,TRUE,43.85,9104,11.33,,3
AEWB111786,10,0,1987,MAINUL SHAIKH,West_Bengal,FARAKKA,INC,,26112,M,2,1,0,FALSE,FALSE,32.51,15873,19.76,,1
AEWB111792,10,0,1987,MORTUJ ALI,West_Bengal,AURANGABAD,MUL,,5198,M,3,1,0,FALSE,FALSE,6.21,3396,4.06,,1
AEWB111796,4,0,1967,M. SOHARAB,West_Bengal,SUTI,INC,,24452,M,2,7,3,FALSE,FALSE,45.81,0,0,,7
AEWB111796,5,0,1969,MD. SOHORAB,West_Bengal,SUTI,INC,INC,28252,M,1,7,3,FALSE,FALSE,50.26,290,0.52,,7
AEWB111796,6,0,1971,MD. SOHRAB,West_Bengal,SUTI,INC,INC,19504,M,1,7,3,FALSE,TRUE,38.15,3032,5.93,,7
AEWB111796,7,0,1972,MD SOHRAB,West_Bengal,SUTI,INC,INC,25565,M,2,7,3,FALSE,TRUE,46.45,23177,42.11,,7
AEWB111796,8,0,1977,MD. SOHORAB,West_Bengal,SUTI,INC,INC,18442,M,1,7,3,FALSE,FALSE,33.65,2138,3.9,,7
AEWB111796,9,0,1982,MD. SOHORAB,West_Bengal,SUTI,INC,INC,32140,M,2,7,3,FALSE,TRUE,42.28,29243,38.47,,7
AEWB111796,10,0,1987,MD SOHORAB,West_Bengal,SUTI,INC,INC,35057,M,2,7,3,FALSE,FALSE,42.25,28304,34.11,,7
AEWB111799,10,0,1987,BISWAS WAZED ALI,West_Bengal,SUTI,MUL,,1004,M,5,1,0,FALSE,FALSE,1.21,0,0,,1
AEWB111805,6,0,1971,ACHIVTYA SINGHA,West_Bengal,JANGIPUR,SUC,,5552,M,4,5,0,FALSE,FALSE,15.4,3830,10.62,,5
AEWB111805,7,0,1972,ACHINTYA SINGHA,West_Bengal,JANGIPUR,SUC,SUC,14292,M,2,5,0,FALSE,FALSE,35.52,9476,23.55,,5
AEWB111805,8,0,1977,ACHINTYA SINGHA,West_Bengal,JANGIPUR,SUC,SUC,11850,M,2,5,0,FALSE,FALSE,23.34,2886,5.68,,5
AEWB111805,9,0,1982,ACHINTYA SINGHA,West_Bengal,JANGIPUR,SUC,SUC,13036,M,3,5,0,FALSE,FALSE,17.18,9799,12.92,,5
AEWB111805,10,0,1987,ACHINTYA SINGHA,West_Bengal,JANGIPUR,SUC,SUC,6324,M,3,5,0,FALSE,FALSE,7.6,5561,6.68,,5
AEWB111806,10,0,1987,ABU KHALED,West_Bengal,JANGIPUR,MUL,,763,M,4,1,0,FALSE,FALSE,0.92,35,0.04,,1
AEWB111811,10,0,1987,SYED NAWAB JANI MEERJA,West_Bengal,BHAGABANGOLA,IND,,43764,M,1,1,1,FALSE,FALSE,50.45,6232,7.18,,1
AEWB111818,9,0,1982,PRADIP MAJUMDAR,West_Bengal,NABAGRAM,INC,,35737,M,2,2,0,FALSE,FALSE,44.92,34226,43.02,,2
AEWB111818,10,0,1987,PRADIP MAJUMDAR,West_Bengal,NABAGRAM,INC,INC,40956,M,2,2,0,FALSE,FALSE,43.44,39220,41.6,,2
AEWB111822,10,0,1987,RAY MADAN MOHAN,West_Bengal,MURSHIDABAD,IND,,38197,M,2,1,0,FALSE,FALSE,35.02,12975,11.9,,1
AEWB111824,10,0,1987,ABBAS ALI,West_Bengal,MURSHIDABAD,MUL,,1753,M,4,1,0,FALSE,FALSE,1.61,874,0.8,,1
AEWB111830,10,0,1987,AHIA MANDAL,West_Bengal,JALANGI,SUC,,2049,M,3,1,0,FALSE,FALSE,1.88,186,0.17,,1
AEWB111833,10,0,1987,ABDUR RASHID,West_Bengal,JALANGI,MUL,,721,M,6,1,0,FALSE,FALSE,0.66,553,0.51,,1
AEWB111835,5,0,1969,MAHAMMAD ABDUL BARI,West_Bengal,DOMKAL,CPM,,20988,M,2,6,4,FALSE,FALSE,42.58,15523,31.49,,6
AEWB111835,6,0,1971,MD. ABDUL BARI,West_Bengal,DOMKAL,CPM,CPM,17338,M,1,6,4,FALSE,FALSE,41.12,5260,12.48,,6
AEWB111835,7,0,1972,MD ABDUL BARI,West_Bengal,DOMKAL,CPM,CPM,21668,M,2,6,4,FALSE,TRUE,47.21,19736,43,,6
AEWB111835,8,0,1977,MD. ABDUL BARI,West_Bengal,DOMKAL,CPM,CPM,33084,M,1,6,4,FALSE,FALSE,57.03,14844,25.59,,6
AEWB111835,9,0,1982,MD. ABDUL BARI,West_Bengal,DOMKAL,CPM,CPM,51987,M,1,6,4,FALSE,TRUE,55.01,10072,10.66,,6
AEWB111835,10,0,1987,ABDUL BARI MAHAMMAD,West_Bengal,DOMKAL,CPM,CPM,58472,M,1,6,4,FALSE,TRUE,53.52,10176,9.31,,6
AEWB111841,10,0,1987,HARUN ALI RASHID,West_Bengal,NAODA,INC,,36374,M,2,1,0,FALSE,FALSE,40.02,32634,35.91,,1
AEWB111858,10,0,1987,NOWSHAD ALI SHAIKH,West_Bengal,BELDANGA,RSP,,33164,M,2,1,0,FALSE,FALSE,32.27,10090,9.82,,1
AEWB111861,10,0,1987,MIA ABDUS SUKUR,West_Bengal,BELDANGA,MUL,,1575,M,5,1,0,FALSE,FALSE,1.53,1257,1.22,,1
AEWB111864,10,0,1987,BANKIM TRIVEDI,West_Bengal,KANDI,INC,,40131,M,2,1,0,FALSE,FALSE,40.96,28504,29.09,,1
AEWB111867,10,0,1987,ABDUL KASEM,West_Bengal,KANDI,MUL,,1692,M,5,1,0,FALSE,FALSE,1.73,0,0,,1
AEWB111868,10,0,1987,BISHWANATH MANDAL,West_Bengal,KHARGRAM,CPM,,52981,M,1,1,1,FALSE,FALSE,55.7,12633,13.28,,1
AEWB111869,10,0,1987,ASHOK SAHA,West_Bengal,KHARGRAM,INC,,40348,M,2,1,0,FALSE,FALSE,42.42,39358,41.38,,1
AEWB111879,5,0,1969,SATYAPADA BHATTACHARYYA,West_Bengal,BHARATPUR,RSP,,18730,M,1,5,4,FALSE,FALSE,43.57,4859,11.3,,5
AEWB111879,6,0,1971,SATYA PADA BHATTACHARYYA,West_Bengal,BHARATPUR,RSP,RSP,7371,M,3,5,4,FALSE,TRUE,19.01,771,1.99,,5
AEWB111879,8,0,1977,SATYAPADA BHATTACHARYYA,West_Bengal,BHARATPUR,RSP,RSP,20743,M,1,5,4,FALSE,FALSE,51.65,13201,32.87,,5
AEWB111879,9,0,1982,SATYAPADA BHATTACHARYA,West_Bengal,BHARATPUR,RSP,RSP,38169,M,1,5,4,FALSE,TRUE,51.64,3594,4.86,,5
AEWB111879,10,0,1987,SATYA PADA BHATTACHARYYA,West_Bengal,BHARATPUR,RSP,RSP,41134,M,1,5,4,FALSE,TRUE,48.21,19008,22.28,,5
AEWB111880,10,0,1987,KHAIRUL KHONDAKAR,West_Bengal,BHARATPUR,INC,,22126,M,2,1,0,FALSE,FALSE,25.93,7487,8.78,,1
AEWB111883,10,0,1987,SK.SAHAJUDDIN,West_Bengal,BHARATPUR,MUL,,1511,M,5,1,0,FALSE,FALSE,1.77,227,0.27,,1
AEWB111889,10,0,1987,BISWAS CHITTARANJAN(ANANDAPALLY),West_Bengal,KARIMPUR,CPM,,51941,M,1,1,1,FALSE,FALSE,55.04,10076,10.68,,1
AEWB111893,10,0,1987,KUMARESH CHANDRA BISWAS,West_Bengal,PALASHIPARA,INC,,33077,M,2,1,0,FALSE,FALSE,36.03,25411,27.68,,1
AEWB111894,10,0,1987,KHADA RAY SHAIKH,West_Bengal,PALASHIPARA,SUC,,7666,M,3,1,0,FALSE,FALSE,8.35,5563,6.06,,1
AEWB111896,10,0,1987,ALI MOULANA JABER,West_Bengal,PALASHIPARA,MUL,,828,M,5,1,0,FALSE,FALSE,0.9,547,0.6,,1
AEWB111901,10,0,1987,SINHA SANTOSH KUMAR,West_Bengal,NAKASHIPARA,CPM,,34721,M,1,1,1,FALSE,FALSE,40.72,8389,9.84,,1
AEWB111905,9,0,1982,SHAIJKH KORBAN,West_Bengal,NAKASHIPARA,SUC,,2698,M,3,2,0,FALSE,FALSE,3.89,2098,3.02,,2
AEWB111905,10,0,1987,SHAIKH KURBAN ALI,West_Bengal,NAKASHIPARA,SUC,SUC,1124,M,5,2,0,FALSE,FALSE,1.32,663,0.78,,2
AEWB111912,10,0,1987,HARUN-LI-RASID SHAIK,West_Bengal,KALIGANJ,MUL,,755,M,5,1,0,FALSE,FALSE,0.82,448,0.49,,1
AEWB111914,10,0,1987,MIR QUSEM,West_Bengal,CHAPRA,CPM,,51103,M,1,1,1,FALSE,FALSE,56.47,15147,16.74,,1
AEWB111915,10,0,1987,DILIP DUTTA,West_Bengal,CHAPRA,INC,,35956,M,2,1,0,FALSE,FALSE,39.73,34059,37.63,,1
AEWB111921,10,0,1987,NAYAN CHANDRA SARKAR,West_Bengal,KRISHNAGANJ,CPM,,47957,M,1,1,1,FALSE,FALSE,59.96,21858,27.33,,1
AEWB111922,10,0,1987,MRINAL KANTI BISWAS,West_Bengal,KRISHNAGANJ,INC,,26099,M,2,1,0,FALSE,FALSE,32.63,24103,30.13,,1
AEWB111934,5,0,1969,AMRITENDU MUKHERJEE,West_Bengal,KRISHNAGAR WEST,CPM,,20117,M,1,6,5,FALSE,FALSE,50.69,4230,10.66,,6
AEWB111934,6,0,1971,AMRITENDU MUKHERJEE,West_Bengal,KRISHNAGAR WEST,CPM,CPM,20003,M,1,6,5,FALSE,TRUE,50.79,9746,24.75,,6
AEWB111934,7,0,1972,AMRITENDU MUKHERJEE,West_Bengal,KRISHNAGAR WEST,CPM,CPM,14982,M,2,6,5,FALSE,TRUE,36.6,0,0,,6
AEWB111934,8,0,1977,AMRITENDU MUKHERJEE,West_Bengal,KRISHNAGAR WEST,CPM,CPM,26311,M,1,6,5,FALSE,FALSE,60.02,19171,43.73,,6
AEWB111934,9,0,1982,AMRITENDU MUKHOPADHYAY,West_Bengal,KRISHNAGAR WEST,CPM,CPM,32833,M,1,6,5,FALSE,TRUE,48.53,5728,8.47,,6
AEWB111934,10,0,1987,AMRITENDU MUKHOPADHYAY,West_Bengal,KRISHNAGAR WEST,CPM,CPM,41701,M,1,6,5,FALSE,TRUE,51.84,8890,11.05,,6
AEWB111939,8,0,1977,MIR KHAJAMAL,West_Bengal,KRISHNAGAR WEST,MUL,,430,M,6,2,0,FALSE,FALSE,0.98,0,0,,2
AEWB111939,10,0,1987,MIR KHAJAMAL,West_Bengal,KRISHNAGAR WEST,MUL,MUL,356,M,6,2,0,FALSE,FALSE,0.44,0,0,,2
AEWB111940,10,0,1987,BISWANATH MITRA,West_Bengal,NABADWIP,CPM,,47552,M,1,1,1,FALSE,FALSE,54.36,9141,10.45,,1
AEWB111944,10,0,1987,AJAY DE,West_Bengal,SANTIPUR,INC,,45633,M,2,1,0,FALSE,FALSE,45.82,42899,43.07,,1
AEWB111960,10,0,1987,SANTANU BHOWAMIK,West_Bengal,CHAKDAHA,INC,,47700,M,2,1,0,FALSE,FALSE,40.14,44389,37.36,,1
AEWB111964,10,0,1987,DILIP ROY,West_Bengal,HARINGHATA,INC,,37262,M,2,1,0,FALSE,FALSE,34.26,26686,24.54,,1
AEWB111966,10,0,1987,NIRANJAN PAL,West_Bengal,HARINGHATA,SUC,,1029,M,4,1,0,FALSE,FALSE,0.95,244,0.22,,1
AEWB111977,10,0,1987,BHUPEN SETH,West_Bengal,BONGAON,INC,,49554,M,2,1,0,FALSE,FALSE,47.87,48795,47.14,,1
AEWB111986,10,0,1987,KAMAL SEN GUPTA (BOSE),West_Bengal,HABRA,CPM,,41126,F,1,1,1,FALSE,FALSE,41.33,10040,10.09,,1
AEWB111987,9,0,1982,BIMAN DATTA,West_Bengal,HABRA,INC,,37303,M,2,2,0,FALSE,FALSE,43.91,35707,42.03,,2
AEWB111987,10,0,1987,BIMAN DATTA,West_Bengal,HABRA,INC,INC,31086,M,2,2,0,FALSE,FALSE,31.24,14638,14.71,,2
AEWB111988,10,0,1987,SK.MD.HAFIZUL ISLAM,West_Bengal,HABRA,MUL,,16448,M,3,1,0,FALSE,FALSE,16.53,8574,8.62,,1
AEWB111995,6,0,1971,KESHAB CHANDRA BHATTACHARYA,West_Bengal,ASHOKENAGAR,INC,,15655,M,2,5,1,FALSE,FALSE,32.27,5022,10.35,,5
AEWB111995,7,0,1972,KESHAB CHANDRA BATTACHARJEE,West_Bengal,ASHOKENAGAR,IND,INC,23869,M,1,5,1,FALSE,FALSE,42.6,4132,7.37,,5
AEWB111995,8,0,1977,KESHAB CHANDRA BHATTACHARJEE,West_Bengal,ASHOKENAGAR,IND,IND,19887,M,2,5,1,FALSE,TRUE,34.28,15642,26.96,,5
AEWB111995,9,0,1982,KESHAB CHANDRA BHATTACHARYA,West_Bengal,ASHOKENAGAR,IND,IND,24589,M,2,5,1,FALSE,FALSE,30.96,18312,23.06,,5
AEWB111995,10,0,1987,KESHAB CHANDRA BHATTACHARYA,West_Bengal,ASHOKENAGAR,INC,IND,41123,M,2,5,1,FALSE,FALSE,43.84,39727,42.35,,5
AEWB112002,10,0,1987,SK. RAFIKQUE ALI,West_Bengal,AMDANGA,MUL,,3206,M,3,1,0,FALSE,FALSE,3.5,2556,2.79,,1
AEWB112008,10,0,1987,AMAR CHANDAR DEB,West_Bengal,BARASAT,INC,,49444,M,2,1,0,FALSE,FALSE,39.97,48755,39.41,,1
AEWB112013,10,0,1987,BISWANANDA NASKAR,West_Bengal,RAJARHAT,INC,,47260,M,2,1,0,FALSE,FALSE,43.17,45080,41.18,,1
AEWB112019,10,0,1987,ABDUL MOQUID CHODHRY,West_Bengal,DEGANGA,INC,,11392,M,3,1,0,FALSE,FALSE,13.25,0,0,,1
AEWB112020,10,0,1987,ANISUR BISWAS,West_Bengal,SWARUPNAGAR,CPM,,48150,M,1,1,1,FALSE,FALSE,52.21,8056,8.74,,1
AEWB112021,10,0,1987,ABDUL HAI SIDDIQUE,West_Bengal,SWARUPNAGAR,INC,,40094,M,2,1,0,FALSE,FALSE,43.48,38051,41.26,,1
AEWB112023,10,0,1987,MD.SURAT ALI MALLICK,West_Bengal,SWARUPNAGAR,MUL,,831,M,4,1,0,FALSE,FALSE,0.9,222,0.24,,1
AEWB112027,10,0,1987,MD. SHELIM,West_Bengal,BADURIA,CPM,,43102,M,1,1,1,FALSE,FALSE,46.82,1425,1.55,,1
AEWB112029,10,0,1987,MD. ABIBUR RAHAMAN,West_Bengal,BADURIA,MUL,,5738,M,3,1,0,FALSE,FALSE,6.23,4854,5.27,,1
AEWB112035,10,0,1987,SARDAR ABDUL RASID,West_Bengal,BASIRHAT,MUL,,12676,M,3,1,0,FALSE,FALSE,11.96,12461,11.76,,1
AEWB112037,10,0,1987,GOUTAM DEB,West_Bengal,HASNABAD,CPM,,44829,M,1,1,1,FALSE,FALSE,54.57,10846,13.2,,1
AEWB112038,10,0,1987,ANANTA ROY,West_Bengal,HASNABAD,INC,,33983,M,2,1,0,FALSE,FALSE,41.37,30994,37.73,,1
AEWB112039,10,0,1987,PIVAR ALI MOLLAH,West_Bengal,HASNABAD,MUL,,2989,M,3,1,0,FALSE,FALSE,3.64,2639,3.21,,1
AEWB112042,10,0,1987,LAKSHI KANTA MONDAL,West_Bengal,HAROA,INC,,44049,M,2,1,0,FALSE,FALSE,45.6,41955,43.43,,1
AEWB112045,8,0,1977,KUMUD RANJAN BISWAS,West_Bengal,SANDESHKHALI,CPM,,32907,M,1,3,3,FALSE,FALSE,60.61,21647,39.87,,3
AEWB112045,9,0,1982,KUMUD RANJAN BISWAS,West_Bengal,SANDESHKHALI,CPM,CPM,53225,M,1,3,3,FALSE,TRUE,63.01,22752,26.93,,3
AEWB112045,10,0,1987,KUMUD RANJAN BISWAS,West_Bengal,SANDESHKHALI,CPM,CPM,54217,M,1,3,3,FALSE,TRUE,57.35,16008,16.93,,3
AEWB112050,6,0,1971,ADITYA MONDAL,West_Bengal,HINGALGANJ,IND,,10484,M,4,3,0,FALSE,FALSE,22.78,9976,21.68,,3
AEWB112050,7,0,1972,ADITYA MONDAL,West_Bengal,HINGALGANJ,IND,IND,11614,M,3,3,0,FALSE,FALSE,26.87,10474,24.23,,3
AEWB112050,10,0,1987,ADITYA MONDAL,West_Bengal,HINGALGANJ,INC,IND,37750,M,2,3,0,FALSE,FALSE,41.06,33713,36.67,,3
AEWB112054,10,0,1987,PRAMILA BISWAS,West_Bengal,GOSABA,INC,,33052,F,2,1,0,FALSE,FALSE,42.51,31022,39.9,,1
AEWB112055,10,0,1987,TAPAS SARKAR,West_Bengal,GOSABA,SUC,,2030,M,3,1,0,FALSE,FALSE,2.61,1477,1.9,,1
AEWB112058,10,0,1987,JNANENDRA NATH MAJUMDAR,West_Bengal,BASANTI,INC,,38735,M,2,1,0,FALSE,FALSE,42.26,37136,40.52,,1
AEWB112059,10,0,1987,NIMAI MONDAL,West_Bengal,BASANTI,SUC,,1599,M,3,1,0,FALSE,FALSE,1.74,1004,1.1,,1
AEWB112064,10,0,1987,BIMAL MRIDHA,West_Bengal,KULTALI,CPM,,11038,M,3,1,0,FALSE,FALSE,12.13,10854,11.93,,1
AEWB112068,10,0,1987,SAMIR PUTATUNDU,West_Bengal,JOYNAGAR,CPM,,17518,M,3,1,0,FALSE,FALSE,18.2,17135,17.8,,1
AEWB112079,10,0,1987,RANJIT BAYEN,West_Bengal,CANNING WEST,SUC,,8560,M,3,1,0,FALSE,FALSE,8.8,8150,8.38,,1
AEWB112083,10,0,1987,AMAR NATH BANDOPADHYAY,West_Bengal,CANNING EAST,INC,,31324,M,2,1,0,FALSE,FALSE,37.03,30879,36.51,,1
AEWB112085,6,0,1971,ABDUR RAZZAK MOLLA,West_Bengal,BHANAGAR,CPM,,10415,M,2,3,2,FALSE,FALSE,23.54,0,0,,3
AEWB112085,7,0,1972,ABDUR RAZZAK MOLLA,West_Bengal,BHANGAR,CPM,CPM,13459,M,1,3,2,FALSE,FALSE,33.6,1866,4.66,,3
AEWB112085,10,0,1987,ABDUR RAZZAK MOLLA,West_Bengal,BHANGAR,CPM,CPM,51266,M,1,3,2,FALSE,FALSE,54.64,12457,13.28,,3
AEWB112086,10,0,1987,SHAIKH SAHIDAR RAHMAN,West_Bengal,BHANGAR,INC,,38809,M,2,1,0,FALSE,FALSE,41.36,36526,38.93,,1
AEWB112089,10,0,1987,IBRAHIM MD. KHAN,West_Bengal,BHANGAR,MUL,,572,M,5,1,0,FALSE,FALSE,0.61,0,0,,1
AEWB112091,10,0,1987,PROBHAT CHATTERJEE,West_Bengal,JADAVPUR,INC,,40023,M,2,1,0,FALSE,FALSE,33.94,39057,33.13,,1
AEWB112095,10,0,1987,SOVARANJAN SARDAR,West_Bengal,SONARPUR,INC,,41817,M,2,1,0,FALSE,FALSE,38.36,40979,37.6,,1
AEWB112099,10,0,1987,ARDHENDU SEKHAR NASKAR,West_Bengal,BISHNUPUR EAST,INC,,30267,M,2,1,0,FALSE,FALSE,40.61,29587,39.7,,1
AEWB112101,10,0,1987,KASHI NATH ADAK,West_Bengal,BISHNUPUR WEST,CPM,,49367,M,1,1,1,FALSE,FALSE,55.08,10648,11.88,,1
AEWB112107,10,0,1987,DEBASHIS BHATTACHARYA,West_Bengal,BEHALA EAST,INC,,50440,M,2,1,0,FALSE,FALSE,41.13,49797,40.61,,1
AEWB112112,10,0,1987,LAKSHMI KANTA BASU,West_Bengal,BEHALA WEST,INC,,50539,M,2,1,0,FALSE,FALSE,43.62,49624,42.83,,1
AEWB112123,10,0,1987,ABUL BASAR,West_Bengal,MAHESHTALA,CPM,,51213,M,1,1,1,FALSE,FALSE,55.44,11785,12.76,,1
AEWB112124,10,0,1987,HABIBUR RAHMAN,West_Bengal,MAHESHTALA,INC,,39428,M,2,1,0,FALSE,FALSE,42.68,38026,41.16,,1
AEWB112128,10,0,1987,LAL BAHADUR SINGH,West_Bengal,BUDGE BUDGE,INC,,41026,M,2,1,0,FALSE,FALSE,46.25,37510,42.29,,1
AEWB112129,10,0,1987,KAUSIR ALI MALLICK,West_Bengal,BUDGE BUDGE,MUL,,3516,M,3,1,0,FALSE,FALSE,3.96,2909,3.28,,1
AEWB112133,10,0,1987,SARDAR AMJAD ALI,West_Bengal,SATGACHIA,INC,,35331,M,2,1,0,FALSE,FALSE,39.47,32664,36.49,,1
AEWB112138,10,0,1987,DINABANDHU HALDER,West_Bengal,FALTA,INC,,26973,M,2,1,0,FALSE,FALSE,34.38,18727,23.87,,1
AEWB112140,10,0,1987,ABDUL HAI LASKAR,West_Bengal,FALTA,MUL,,150,M,4,1,0,FALSE,FALSE,0.19,0,0,,1
AEWB112144,10,0,1987,KUTHUBUDDIN KHAN,West_Bengal,DIAMOND HARBOUR,MUL,,1816,M,4,1,0,FALSE,FALSE,2.05,1381,1.56,,1
AEWB112146,10,0,1987,ABDUS CHHOHAN GAZI,West_Bengal,MAGRAHAT WEST,CPM,,45367,M,1,1,1,FALSE,FALSE,53.74,11605,13.75,,1
AEWB112147,10,0,1987,KIRONMOY DEB,West_Bengal,MAGRAHAT WEST,INC,,33762,M,2,1,0,FALSE,FALSE,40,30276,35.87,,1
AEWB112148,10,0,1987,AZIZUL ISLAM KHAN,West_Bengal,MAGRAHAT WEST,MUL,,3486,M,3,1,0,FALSE,FALSE,4.13,2295,2.72,,1
AEWB112157,10,1,1990,N.SAHA(W),West_Bengal,MAGNAHAT EAST(SC),INC,,40809,F,2,1,0,FALSE,FALSE,40.06,39915,39.19,,1
AEWB112161,10,0,1987,DURGA CHARAN MONDAL,West_Bengal,MANDIRBAZAR,INC,,33710,M,2,1,0,FALSE,FALSE,37.71,19848,22.2,,1
AEWB112169,8,0,1977,KRISHNADHAN HALDER,West_Bengal,KULPI,CPM,,21844,M,1,3,3,FALSE,FALSE,44.99,7484,15.42,,3
AEWB112169,9,0,1982,KRISHANDHAN HALDER,West_Bengal,KULPI,CPM,CPM,40681,M,1,3,3,FALSE,TRUE,57.55,11707,16.56,,3
AEWB112169,10,0,1987,KRISHNADHAN HALDER,West_Bengal,KULPI,CPM,CPM,39002,M,1,3,3,FALSE,TRUE,51.93,7625,10.15,,3
AEWB112170,10,0,1987,KIRTIBAS SARDAR,West_Bengal,KULPI,INC,,31377,M,2,1,0,FALSE,FALSE,41.77,28728,38.25,,1
AEWB112171,10,0,1987,SAMIR SEKHAR NAIYA,West_Bengal,KULPI,SUC,,2649,M,3,1,0,FALSE,FALSE,3.53,868,1.16,,1
AEWB112172,10,0,1987,SUJIT ROY,West_Bengal,KULPI,MUL,,1781,M,4,1,0,FALSE,FALSE,2.37,1480,1.97,,1
AEWB112175,10,0,1987,ANANTA BERA,West_Bengal,PATHARPRATIMA,INC,,35356,M,2,1,0,FALSE,FALSE,43.82,30358,37.63,,1
AEWB112183,10,0,1987,BYOMKES MAITY,West_Bengal,SAGAR,INC,,42439,M,2,1,0,FALSE,FALSE,43.76,42029,43.33,,1
AEWB112185,10,0,1987,AMAL PANI,West_Bengal,SAGAR,SUC,,381,M,4,1,0,FALSE,FALSE,0.39,81,0.08,,1
AEWB112188,10,0,1987,BIMALANANDA DATTA,West_Bengal,BIJPUR,INC,,45406,M,2,1,0,FALSE,FALSE,48.42,44473,47.42,,1
AEWB112195,10,0,1987,SIVA PRASAD BHATTACHARYA,West_Bengal,BHATPARA,CPM,,42121,M,2,1,0,FALSE,FALSE,46,41424,45.24,,1
AEWB112201,10,0,1987,NANIGOPAL SARKAR,West_Bengal,JAGATDAL,INC,,39412,M,2,1,0,FALSE,FALSE,41.53,38555,40.63,,1
AEWB112206,10,0,1987,SRIS DAS,West_Bengal,NOAPARA,INC,,35417,M,2,1,0,FALSE,FALSE,46.16,34912,45.5,,1
AEWB112215,10,0,1987,SUDHIR BANERJEE,West_Bengal,KHARDAH,INC,,38817,M,2,1,0,FALSE,FALSE,37.35,36983,35.58,,1
AEWB112223,4,0,1967,A. GHOSAL,West_Bengal,KAMARHATI,INC,,21559,M,2,3,0,FALSE,FALSE,36.75,16031,27.33,,3
AEWB112223,5,0,1969,AJOY GHOSAL,West_Bengal,KAMARHATI,INC,INC,22607,M,2,3,0,FALSE,FALSE,34.11,22050,33.27,,3
AEWB112223,10,0,1987,AJOY GHOSAL,West_Bengal,KAMARHATI,INC,INC,44671,M,2,3,0,FALSE,FALSE,43.76,0,0,,3
AEWB112225,10,0,1987,PRANAB KANTI GHOSH,West_Bengal,BARANAGAR,INC,,54277,M,2,1,0,FALSE,FALSE,44.69,50672,41.72,,1
AEWB112232,10,0,1987,HARASHIT GHOSH,West_Bengal,DUM DUM,INC,,46436,M,2,1,0,FALSE,FALSE,38.29,45799,37.76,,1
AEWB112237,10,0,1987,DIPAK CHANDA,West_Bengal,COSSIPUR,CPM,,31939,M,1,1,1,FALSE,FALSE,49.09,425,0.65,,1
AEWB112257,10,1,1987,N.GUHA,West_Bengal,SHYAMPUKUR,FBL,,27794,M,1,1,1,FALSE,FALSE,55.79,6667,13.38,,1
AEWB112258,10,1,1987,P.S.DAS,West_Bengal,SHYAMPUKUR,INC,,21127,M,2,1,0,FALSE,FALSE,42.41,20832,41.82,,1
AEWB112290,10,0,1987,SHAUKAT RAHAMANI,West_Bengal,BARA BAZAR,IND,,6496,M,2,1,0,FALSE,FALSE,15.32,966,2.28,,1
AEWB112306,10,0,1987,SUDIP BANDYOPADHYAY,West_Bengal,BOW BAZAR,INC,,30333,M,1,1,1,FALSE,FALSE,56.65,10742,20.06,,1
AEWB112317,10,0,1987,DEBI PRASAD CHATTOPADHYAY,West_Bengal,CHOWRINGHEE,INC,,39361,M,1,1,1,FALSE,FALSE,62.24,17494,27.66,,1
AEWB112318,10,0,1987,BADSA ALAM,West_Bengal,CHOWRINGHEE,CPM,,21867,M,2,1,0,FALSE,FALSE,34.58,20219,31.97,,1
AEWB112331,10,0,1987,ASHOKE BOSE,West_Bengal,ALIPORE,CPM,,32481,M,2,1,0,FALSE,FALSE,45.86,31482,44.45,,1
AEWB112340,10,0,1987,ARUN PROKAS CHATTERJEE,West_Bengal,RASHBEHARI AVENUE,CPM,,29802,M,2,1,0,FALSE,FALSE,42.53,28594,40.81,,1
AEWB112351,10,0,1987,SHANKAR KANTI BHOWMIK,West_Bengal,DHAKURIA,INC,,43043,M,2,1,0,FALSE,FALSE,42.83,41142,40.94,,1
AEWB112358,10,0,1987,SUSHOBHAN BASU,West_Bengal,BALLYGUNGE,INC,,44238,M,2,1,0,FALSE,FALSE,46.28,43634,45.65,,1
AEWB112372,10,0,1987,UTPAL SHAW,West_Bengal,TALTOLA,INC,,33031,M,2,1,0,FALSE,FALSE,47.9,32388,46.97,,1
AEWB112377,10,0,1987,BIRESH BOSE,West_Bengal,BELIAGHATA,INC,,37352,M,2,1,0,FALSE,FALSE,44.59,37049,44.23,,1
AEWB112384,9,0,1982,LAKSHMI KANT DEY,West_Bengal,VIDYASAGAR,CPM,,31354,M,1,2,2,FALSE,FALSE,52.41,5274,8.82,,2
AEWB112384,10,0,1987,LAKSHMI KANTA DEY,West_Bengal,VIDYASAGAR,CPM,CPM,33149,M,1,2,2,FALSE,TRUE,51.42,5006,7.77,,2
AEWB112385,10,0,1987,SAMIR CHAKRABORTY,West_Bengal,VIDYASAGAR,INC,,28143,M,2,1,0,FALSE,FALSE,43.65,26664,41.36,,1
AEWB112395,10,0,1987,SADHAN PANDE,West_Bengal,BURTOLA,INC,,43457,M,1,1,1,FALSE,FALSE,59.32,15798,21.57,,1
