pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms_Contested
AEBR40198,9,0,1985,SHITAL RAM,Bihar,SAKRA,JNP,IND,1649,M,4,3,1,FALSE,FALSE,2.32,68,0.1,,3
AEBR40198,12,0,2000,SITAL RAM,Bihar,SAKRA,RJD,JNP,49391,M,1,3,1,TRUE,FALSE,43.68,7271,6.43,,3
AEBR40230,7,0,1977,BIRENDRA KUMAR SINGH,Bihar,GAIGHATTI,INC,,6169,M,3,4,2,FALSE,FALSE,10.29,5713,9.53,,4
AEBR40230,9,0,1985,VIRENDRA KUMAR SINGH,Bihar,GAIGHATTI,INC,INC,31399,M,1,4,2,FALSE,FALSE,35.78,3538,4.03,,4
AEBR40230,11,0,1995,VIRENDRA KUMAR SINGH,Bihar,GAIGHATTI,INC,INC,2239,M,4,4,2,FALSE,FALSE,2.33,1251,1.3,,4
AEBR40230,12,0,2000,VEERENDRA KUMAR SINGH,Bihar,GAIGHATTI,JD(U),INC,47020,M,1,4,2,TRUE,FALSE,40.41,4996,4.29,,4
AEBR40232,7,0,1977,GANESH PD. YADAV,Bihar,AURAI,JNP,,46100,M,1,6,6,FALSE,FALSE,70.12,32022,48.71,,6
AEBR40232,8,0,1980,GANESH PRASAD YADAV,Bihar,AURAI,JNP(SC),JNP,46783,M,1,6,6,TRUE,TRUE,51.45,4316,4.75,,6
AEBR40232,9,0,1985,GANESH PD. YADAV,Bihar,AURAI,JNP,JNP(SC),47925,M,1,6,6,TRUE,TRUE,53.95,13780,15.51,,6
AEBR40232,10,0,1990,GANESH PRASAD YADAV,Bihar,AURAI,JD,JNP,65604,M,1,6,6,TRUE,TRUE,55.15,27848,23.41,,6
AEBR40232,11,0,1995,GANESH PD. YADAV,Bihar,AURAI,JD,JD,47068,M,1,6,6,FALSE,TRUE,47.44,12818,12.92,,6
AEBR40232,12,0,2000,GANESH PRASAD YADAV,Bihar,AURAI,JD(U),JD,47268,M,1,6,6,TRUE,TRUE,45.22,12887,12.33,,6
AEBR40241,7,0,1977,JANAKDHARI PD. KUSHWAHA,Bihar,MINAPUR,IND,,13307,M,2,5,1,FALSE,FALSE,22.72,2677,4.57,,5
AEBR40241,8,0,1980,JANKDHARI PRASAD KUSHWAHA,Bihar,MINAPUR,CPI,IND,28530,M,1,5,1,FALSE,FALSE,36.26,5777,7.34,,5
AEBR40241,10,0,1990,JANAKDHARI PR. KUSHWAHA,Bihar,MINAPUR,CPI,CPI,33045,M,2,5,1,FALSE,FALSE,29.28,5557,4.92,,5
AEBR40241,11,0,1995,JANAKDHARI PRASAD KUSHWAHA,Bihar,MINAPUR,IND,CPI,14014,M,3,5,1,FALSE,FALSE,13.43,4814,4.61,,5
AEBR40241,12,0,2000,JANAKDHARI PRASAD KUSHWAHA,Bihar,MINAPUR,CPI,IND,9102,M,6,5,1,FALSE,FALSE,7.95,7744,6.76,,5
AEBR40283,7,0,1977,SURYADEO RAI,Bihar,BATHNAHA,INC,,26895,M,1,6,5,FALSE,FALSE,39.58,3560,5.24,,6
AEBR40283,8,0,1980,SURYADEO RAI,Bihar,BATHNAHA,INC(U),INC,42279,M,1,6,5,TRUE,TRUE,42.89,4728,4.8,,6
AEBR40283,9,0,1985,SURYADEO RAI,Bihar,BATHNAHA,ICS,INC(U),23181,M,2,6,5,TRUE,TRUE,24.82,7862,8.42,,6
AEBR40283,10,0,1990,SURYADEO RAI,Bihar,BATHNAHA,JD,ICS,57227,M,1,6,5,TRUE,FALSE,47.73,42432,35.39,,6
AEBR40283,11,0,1995,SURYADEV RAI,Bihar,BATHNAHA,JD,JD,49024,M,1,6,5,FALSE,TRUE,44.2,22833,20.58,,6
AEBR40283,12,0,2000,SURYADEO RAI,Bihar,BATHNAHA,RJD,JD,63218,M,1,6,5,TRUE,TRUE,49.01,14603,11.32,,6
AEBR40361,7,0,1977,RAM LAKHAN RAM 'RAMAN',Bihar,KHAJAULI,CPI,,20953,M,2,5,2,FALSE,FALSE,34.35,12885,21.13,,5
AEBR40361,8,0,1980,RAM LAKHAN RAM RAMAN,Bihar,KHAJAULI,CPI,CPI,27676,M,1,5,2,FALSE,FALSE,38.12,3430,4.72,,5
AEBR40361,9,0,1985,RAM LAKHAN RAM RAMAN,Bihar,KHAJAULI,CPI,CPI,20967,M,2,5,2,FALSE,TRUE,32.2,14016,21.53,,5
AEBR40361,10,0,1990,RAM LAKHAN RAM 'RAMAN',Bihar,KHAJAULI,CPI,CPI,26775,M,2,5,2,FALSE,FALSE,28.33,350,0.37,,5
AEBR40361,12,0,2000,RAM LAKHAN RAM RAMAN,Bihar,KHAJAULI,RJD,CPI,37206,M,1,5,2,TRUE,FALSE,34.34,1716,1.58,,5
AEBR40367,7,0,1977,MAHENDRA NARAYAN JHA,Bihar,BABUBARHI,INC,,23761,M,2,3,0,FALSE,FALSE,40.71,21736,37.24,,3
AEBR40367,10,0,1990,MAHENDRA NARAYAN JHA,Bihar,BABUBARHI,INC,INC,25821,M,2,3,0,FALSE,FALSE,26.37,14388,14.69,,3
AEBR40367,12,0,2000,MAHENDRA NARAYAN JHA,Bihar,BABUBARHI,INC,INC,14972,M,3,3,0,FALSE,FALSE,13.66,6563,5.99,,3
AEBR40389,7,0,1977,KUMUD RANJAN JHA,Bihar,PANDAUL,INC,,20159,M,2,6,3,FALSE,FALSE,30.67,14306,21.76,,6
AEBR40389,8,0,1980,KUMUD RANJAN JHA,Bihar,PANDAUL,INC(I),INC,37073,M,1,6,3,TRUE,FALSE,41,1341,1.48,,6
AEBR40389,9,0,1985,KUMUD RANJAN JHA,Bihar,PANDAUL,INC,INC(I),29669,M,1,6,3,TRUE,TRUE,45.65,15280,23.51,,6
AEBR40389,10,0,1990,KUMUD RANJAN JHA,Bihar,PANDAUL,INC,INC,54321,M,1,6,3,FALSE,TRUE,49.24,3419,3.1,,6
AEBR40389,11,0,1995,KUMUD RANJAN JHA,Bihar,PANDAUL,INC,INC,24487,M,2,6,3,FALSE,TRUE,22.1,18379,16.59,,6
AEBR40389,12,0,2000,KUMUD RANJAN JHA,Bihar,PANDAUL,INC,INC,20764,M,3,6,3,FALSE,FALSE,15.99,10371,7.98,,6
AEBR40443,7,0,1977,ABDUL BARI SIDIQUI,Bihar,BAHERA,JNP,,35181,M,1,6,3,FALSE,FALSE,52.51,11758,17.55,,6
AEBR40443,8,0,1980,ABDUL BARI SIDDIQUE,Bihar,BAHERA,JNP(SC),JNP,37235,M,2,6,3,TRUE,TRUE,35.25,30393,28.78,,6
AEBR40443,9,0,1985,ABDUL BARI SIDDIQUI,Bihar,BAHERA,LKD,JNP(SC),18970,M,2,6,3,TRUE,FALSE,25.95,6019,8.24,,6
AEBR40443,10,0,1990,ABDUL BARI SIDDIQUI,Bihar,BAHERA,JD,LKD,43070,M,2,6,3,TRUE,FALSE,34.21,21237,16.87,,6
AEBR40443,11,0,1995,ABDUL BARI SIDDIQUI,Bihar,BAHERA,JD,JD,54813,M,1,6,3,FALSE,FALSE,54.51,34686,34.49,,6
AEBR40443,12,0,2000,ABDUL BARI SIDDIQUI,Bihar,BAHERA,RJD,JD,60395,M,1,6,3,TRUE,TRUE,50.19,30713,25.53,,6
AEBR40449,7,0,1977,MAHAVIR PRASAD,Bihar,GHANSHYAMPUR,JNP,,57541,M,1,6,5,FALSE,FALSE,67.17,40553,47.34,,6
AEBR40449,8,0,1980,MAHABIR PRASAD,Bihar,GHANSHYAMPUR,JNP(SC),JNP,41208,M,2,6,5,TRUE,TRUE,36.17,35339,31.02,,6
AEBR40449,9,0,1985,MAHABIR PRASAD,Bihar,GHANSHYAMPUR,LKD,JNP(SC),38136,M,1,6,5,TRUE,FALSE,41.02,9998,10.75,,6
AEBR40449,10,0,1990,MAHAVIR PRASAD,Bihar,GHANSHYAMPUR,JD,LKD,78082,M,1,6,5,TRUE,TRUE,53.26,12714,8.67,,6
AEBR40449,11,0,1995,MAHABIR PRASAD,Bihar,GHANSHYAMPUR,JD,JD,43957,M,1,6,5,FALSE,TRUE,39.62,14739,13.28,,6
AEBR40449,12,0,2000,MAHAVIR PRASAD,Bihar,GHANSHYAMPUR,RJD,JD,79472,M,1,6,5,TRUE,TRUE,53.61,16441,11.09,,6
AEBR40475,7,0,1977,SHIVNATH VERMA,Bihar,DARBHANGA,JNP,,37737,M,1,4,2,FALSE,FALSE,61.61,28084,45.85,,4
AEBR40475,8,0,1980,SHEONATH VERMA,Bihar,DARBHANGA,BJP,JNP,10371,M,3,4,2,TRUE,TRUE,14.73,7617,10.82,,4
AEBR40475,11,0,1995,SHIV NATH VERMA,Bihar,DARBHANGA,BJP,BJP,33014,M,1,4,2,FALSE,FALSE,33.02,11792,11.8,,4
AEBR40475,12,0,2000,SHIV NATH VERMA,Bihar,DARBHANGA,BJP,BJP,39667,M,2,4,2,FALSE,TRUE,30.99,8799,6.87,,4
AEBR40539,7,0,1977,BHIKHAR BAITHA,Bihar,WARISNAGAR,IND,,893,M,4,2,0,FALSE,FALSE,1.64,419,0.77,,2
AEBR40539,12,0,2000,BHIKHAR BAITHA,Bihar,WARISNAGAR,RJD,IND,28640,M,2,2,0,FALSE,FALSE,28.71,11245,11.27,,2
AEBR40599,7,0,1977,RAMSHRAY RAI,Bihar,ROSERA,INC,,22477,M,2,2,0,FALSE,FALSE,33.4,7497,11.14,,2
AEBR40599,12,0,2000,RAMASHRAY RAI,Bihar,ROSERA,INC,INC,5732,M,3,2,0,FALSE,FALSE,5.01,4916,4.3,,2
AEBR40609,4,0,1967,G.P. HIMANSHU,Bihar,HASANPUR,SSP,,27297,M,1,7,5,FALSE,FALSE,58.41,15264,32.66,,7
AEBR40609,7,0,1977,GAJENDRA PRASAD HIMANSU,Bihar,HASANPUR,JNP,SSP,17010,M,1,7,5,TRUE,FALSE,27.88,3024,4.96,,7
AEBR40609,8,0,1980,GAJENDRA PRASAD HIMANSU,Bihar,HASANPUR,JNP(SC),JNP,27295,M,1,7,5,TRUE,TRUE,38.17,3031,4.24,,7
AEBR40609,9,0,1985,GAJENDRA PRASAD HIMANSHU,Bihar,HASANPUR,IND,JNP(SC),20834,M,2,7,5,FALSE,TRUE,28.3,1237,1.68,,7
AEBR40609,10,0,1990,GAHENDRA PRASAD HIMANSHU,Bihar,HASANPUR,JD,IND,57673,M,1,7,5,FALSE,FALSE,61.01,28010,29.63,,7
AEBR40609,11,0,1995,GAJENDRA PRASAD HIMANSHU,Bihar,HASANPUR,IND,JD,8087,M,4,7,5,FALSE,TRUE,8.01,1949,1.93,,7
AEBR40609,12,0,2000,GAJENDRA PRASAD HIMANSU,Bihar,HASANPUR,JD(U),IND,51273,M,1,7,5,FALSE,FALSE,47.27,3128,2.88,,7
AEBR40737,7,0,1977,DOMI RAM,Bihar,KUMARKHAND,IND,,1869,M,4,3,0,FALSE,FALSE,3.88,155,0.32,,3
AEBR40737,10,0,1990,DOMI RAM,Bihar,KUMARKHAND,INC,IND,23878,M,2,3,0,FALSE,FALSE,24.28,15503,15.77,,3
AEBR40737,12,0,2000,DOMI RAM,Bihar,KUMARKHAND,INC,INC,7302,M,3,3,0,FALSE,FALSE,6.8,6525,6.08,,3
AEBR40761,7,0,1977,SHANKAR PD TEKRIWAL,Bihar,SAHARSA,JNP,,37461,M,1,6,4,FALSE,FALSE,52.85,8951,12.63,,6
AEBR40761,8,0,1980,SHANKAR PRASAD TEKRIWAL,Bihar,SAHARSA,BJP,JNP,7845,M,3,6,4,TRUE,TRUE,8.24,629,0.66,,6
AEBR40761,9,0,1985,SHANKAR PD. TEKARIWAL,Bihar,SAHARSA,LKD,BJP,28748,M,2,6,4,TRUE,FALSE,33.21,20995,24.25,,6
AEBR40761,10,0,1990,SHANKAR PRASAD TEKRIWAL,Bihar,SAHARSA,JD,LKD,76049,M,1,6,4,TRUE,FALSE,58.82,30945,23.93,,6
AEBR40761,11,0,1995,SHANKAR PRASAD TEKRIWAL,Bihar,SAHARSA,JD,JD,57613,M,1,6,4,FALSE,TRUE,47.15,26950,22.05,,6
AEBR40761,12,0,2000,SHANKAR PRASAD TEKRIWAL,Bihar,SAHARSA,RJD,JD,63858,M,1,6,4,TRUE,TRUE,44.64,14077,9.84,,6
AEBR40790,7,0,1977,ASHOK KUMAR SINGH,Bihar,SONBARSA,JNP,,21019,M,1,4,4,FALSE,FALSE,31.24,7546,11.21,,4
AEBR40790,10,0,1990,ASHOK KUMAR SINGH,Bihar,SONBARSA,JD,JNP,52718,M,1,4,4,TRUE,FALSE,40.82,11388,8.82,,4
AEBR40790,11,0,1995,ASHOK KUMAR SINGH,Bihar,SONBARSA,JD,JD,40926,M,1,4,4,FALSE,TRUE,37.36,28939,26.41,,4
AEBR40790,12,0,2000,ASHOK KUMAR SINGH,Bihar,SONBARSA,RJD,JD,37425,M,1,4,4,TRUE,TRUE,30.53,4234,3.45,,4
AEBR40819,7,0,1977,SARYUG PD. MANDAL,Bihar,RUPAULI,CPI,,12316,M,2,3,0,FALSE,FALSE,25.13,2445,4.99,,3
AEBR40819,8,0,1980,SARYUG PD. MANDAL,Bihar,RUPAULI,CPI,CPI,22433,M,2,3,0,FALSE,FALSE,32.98,8995,13.22,,3
AEBR40819,12,0,2000,SARYU PRASAD MANDAL,Bihar,RUPAULI,SAP,CPI,5137,M,8,3,0,TRUE,FALSE,4.76,353,0.33,,3
AEBR40836,7,0,1977,JAIKANT PASWAN,Bihar,BANMANKHI,IND,,1065,M,3,5,1,FALSE,FALSE,2.24,107,0.23,,5
AEBR40836,8,0,1980,JAIKANT PASWAN,Bihar,BANMANKHI,INC(U),IND,24608,M,1,5,1,FALSE,FALSE,43.48,273,0.48,,5
AEBR40836,10,0,1990,JAI KANT PASWAN,Bihar,BANMANKHI,INC,INC(U),24048,M,2,5,1,TRUE,FALSE,25.62,5353,5.7,,5
AEBR40836,11,0,1995,JAY KANT PASWAN,Bihar,BANMANKHI,INC,INC,25313,M,2,5,1,FALSE,FALSE,24.34,14277,13.73,,5
AEBR40836,12,0,2000,JAIKANT PASWAN,Bihar,BANMANKHI,INC,INC,5878,M,4,5,1,FALSE,FALSE,5.47,1337,1.24,,5
AEBR40852,7,0,1977,JANARDAN YADAV,Bihar,NARPATGANJ,JNP,,20994,M,1,6,3,FALSE,FALSE,37.04,7373,13.01,,6
AEBR40852,8,0,1980,JANARDAN YADAV,Bihar,NARPATGANJ,BJP,JNP,20198,M,1,6,3,TRUE,TRUE,28.43,1856,2.61,,6
AEBR40852,9,0,1985,JANARDAN YADAV,Bihar,NARPATGANJ,BJP,BJP,9197,M,3,6,3,FALSE,TRUE,12.94,1352,1.9,,6
AEBR40852,10,0,1990,JANARDAN YADAV,Bihar,NARPATGANJ,BJP,BJP,15090,M,3,6,3,FALSE,FALSE,16.36,5277,5.72,,6
AEBR40852,11,0,1995,JANARDAN YADAV,Bihar,NARPATGANJ,BJP,BJP,29556,M,2,6,3,FALSE,FALSE,35.2,20844,24.82,,6
AEBR40852,12,0,2000,JANARDAN YADAV,Bihar,NARPATGANJ,BJP,BJP,33156,M,1,6,3,FALSE,FALSE,27.51,9720,8.07,,6
AEBR40882,7,0,1977,MD. AZIM UDDIN,Bihar,SIKTI,IND,,20323,M,1,6,2,FALSE,FALSE,30.21,9719,14.45,,6
AEBR40882,8,0,1980,MD. AZIMUDDIN,Bihar,SIKTI,JNP(SC),IND,27493,M,2,6,2,FALSE,TRUE,33.88,11838,14.59,,6
AEBR40882,9,0,1985,MD. AZIMUDIN,Bihar,SIKTI,LKD,JNP(SC),35289,M,2,6,2,TRUE,FALSE,38.72,28592,31.37,,6
AEBR40882,10,0,1990,MD. AZIMUDDIN,Bihar,SIKTI,JD,LKD,38726,M,1,6,2,TRUE,FALSE,34.21,17426,15.39,,6
AEBR40882,11,0,1995,MD. AZIMUDDIN,Bihar,SIKTI,JD,JD,25336,M,3,6,2,FALSE,TRUE,18.09,6314,4.51,,6
AEBR40882,12,0,2000,MD. AZIM UDDIN,Bihar,SIKTI,IND,JD,40798,M,2,6,2,FALSE,FALSE,27.66,14573,9.88,,6
AEBR40955,7,0,1977,MANSOOR ALAM,Bihar,BARARI,IND,,10839,M,2,6,3,FALSE,FALSE,25.65,4955,11.73,,6
AEBR40955,8,0,1980,MANSOOR ALAM,Bihar,BARARI,IND,IND,9510,M,3,6,3,FALSE,FALSE,16.81,2181,3.86,,6
AEBR40955,9,0,1985,MANSOOR ALAM,Bihar,BARARI,LKD,IND,16527,M,1,6,3,FALSE,FALSE,25.32,2904,4.45,,6
AEBR40955,10,0,1990,MANSOOR ALAM,Bihar,BARARI,JD,LKD,25839,M,2,6,3,TRUE,TRUE,29.45,16768,19.11,,6
AEBR40955,11,0,1995,MANSOOR ALAM,Bihar,BARARI,JD,JD,38233,M,1,6,3,FALSE,FALSE,39.47,25377,26.2,,6
AEBR40955,12,0,2000,MANSOOR ALAM,Bihar,BARARI,RJD,JD,37287,M,1,6,3,TRUE,TRUE,35.87,21616,20.79,,6
AEBR41018,7,0,1977,DHRUV BHAGAT,Bihar,RAJMAHAL,IND,,15125,M,1,4,2,FALSE,FALSE,29.94,5167,10.23,,4
AEBR41018,9,0,1985,DHRUVA BHAGAT,Bihar,RAJMAHAL,BJP,IND,29727,M,1,4,2,FALSE,FALSE,41.62,397,0.56,,4
AEBR41018,10,0,1990,DHRUV BHAGAT,Bihar,RAJMAHAL,BJP,BJP,34171,M,2,4,2,FALSE,TRUE,36.89,28637,30.92,,4
AEBR41018,12,0,2000,DHRUV BHAGAT,Bihar,RAJMAHAL,RJD,BJP,11804,M,4,4,2,TRUE,FALSE,9.64,2904,2.37,,4
AEBR41047,7,0,1977,BENI PRASAD GUPTA,Bihar,PAKAUR,JNP,,7443,M,2,6,2,FALSE,FALSE,20.34,1992,5.44,,6
AEBR41047,8,0,1980,VENI PRASAD GUPTA,Bihar,PAKAUR,BJP,JNP,3537,M,4,6,2,TRUE,FALSE,6.53,580,1.07,,6
AEBR41047,9,0,1985,BENI PRASAD GUPTA,Bihar,PAKAUR,BJP,BJP,2779,M,5,6,2,FALSE,FALSE,4.07,2008,2.94,,6
AEBR41047,10,0,1990,BENI PRASAD GUPTA,Bihar,PAKAUR,BJP,BJP,26211,M,1,6,2,FALSE,FALSE,30.83,5976,7.03,,6
AEBR41047,11,0,1995,BENI PRASAD GUPTA,Bihar,PAKAUR,BJP,BJP,28278,M,1,6,2,FALSE,TRUE,24.98,1808,1.6,,6
AEBR41047,12,0,2000,VENI PRASAD GUPTA,Bihar,PAKAUR,BJP,BJP,35033,M,2,6,2,FALSE,TRUE,31.28,16266,14.53,,6
AEBR41059,7,0,1977,DEVI DHAN BESRA,Bihar,MAHESHPUR,PHJ,,1941,M,4,6,3,FALSE,FALSE,7.69,1013,4.02,,6
AEBR41059,8,0,1980,DEVIDHAN BASERA,Bihar,MAHESHPUR,JMM,PHJ,18596,M,1,6,3,TRUE,FALSE,42.46,6292,14.36,,6
AEBR41059,9,0,1985,DEBIDHAN BASERA,Bihar,MAHESHPUR,JMM,JMM,20217,M,1,6,3,FALSE,TRUE,44.43,3025,6.65,,6
AEBR41059,10,0,1990,DEVI DHAN BESRA,Bihar,MAHESHPUR,JMM,JMM,15476,M,2,6,3,FALSE,TRUE,24.92,3754,6.05,,6
AEBR41059,11,0,1995,DEBIDHAN BESRA,Bihar,MAHESHPUR,JMM(S),JMM,20048,M,2,6,3,TRUE,FALSE,22.84,5544,6.32,,6
AEBR41059,12,0,2000,DEVIDHAN BESRA,Bihar,MAHESHPUR,BJP,JMM(S),21145,M,1,6,3,TRUE,FALSE,25.39,4095,4.92,,6
AEBR41165,7,0,1977,SUDHA SRIVASTAVA,Bihar,NATHNAGAR,JNP,,21138,F,1,5,3,FALSE,FALSE,40.82,7399,14.29,,5
AEBR41165,8,0,1980,SUDHA SHRIVASTAVA,Bihar,NATHNAGAR,JNP(SC),JNP,17010,F,3,5,3,TRUE,TRUE,22.28,9607,12.58,,5
AEBR41165,10,0,1990,SUDHA SRIVASTAVA,Bihar,NATHNAGAR,JD,JNP(SC),26877,F,1,5,3,TRUE,FALSE,25.34,9097,8.58,,5
AEBR41165,11,0,1995,SUDHA SRIVASTVA,Bihar,NATHNAGAR,SAP,JD,11797,F,5,5,3,TRUE,TRUE,9.88,7631,6.39,,5
AEBR41165,12,0,2000,SUDHA SHRIVASTAVA,Bihar,NATHNAGAR,SAP,SAP,43608,F,1,5,3,FALSE,FALSE,35.64,8845,7.23,,5
AEBR41216,7,0,1977,SURENDRA PRASAD SINGH,Bihar,AMARPUR,IND,,954,M,4,3,2,FALSE,FALSE,1.59,621,1.03,,3
AEBR41216,11,0,1995,SURENDRA PRASAD SINGH,Bihar,AMARPUR,JD,IND,34287,M,1,3,2,FALSE,FALSE,31.93,14573,13.57,,3
AEBR41216,12,0,2000,SURENDRA PRASAD SINGH,Bihar,AMARPUR,RJD,JD,49144,M,1,3,2,TRUE,TRUE,42.11,9210,7.89,,3
AEBR41321,7,0,1977,PASHUPATI KUMAR,Bihar,ALAULI,JNP,,22312,M,1,5,4,FALSE,FALSE,48.45,3607,7.83,,5
AEBR41321,8,0,1980,PASHUPATI KUMAR,Bihar,ALAULI,JNP(SC),JNP,19280,M,2,5,4,TRUE,TRUE,32.9,9299,15.87,,5
AEBR41321,9,0,1985,PASHUPATI KUMAR,Bihar,ALAULI,LKD,JNP(SC),37020,M,1,5,4,TRUE,FALSE,63.92,21699,37.47,,5
AEBR41321,11,0,1995,PASHUPATI KUMAR PARAS,Bihar,ALAULI,JD,LKD,43481,M,1,5,4,TRUE,FALSE,45.06,17357,17.99,,5
AEBR41321,12,0,2000,PASHUPATI KUMAR PARAS,Bihar,ALAULI,JD(U),JD,52740,M,1,5,4,TRUE,TRUE,51.19,4686,4.55,,5
AEBR41418,7,0,1977,DEVNATH PRASAD,Bihar,BIHAR,CPI,,22721,M,1,6,4,FALSE,FALSE,29.06,247,0.32,,6
AEBR41418,8,0,1980,DEONATH PRASAD,Bihar,BIHAR,CPI,CPI,32201,M,1,6,4,FALSE,TRUE,33.3,9840,10.18,,6
AEBR41418,9,0,1985,DEONATH PRASAD,Bihar,BIHAR,BJP,CPI,41562,M,2,6,4,TRUE,TRUE,31.22,2974,2.23,,6
AEBR41418,10,0,1990,DEN NATH PRASAD,Bihar,BIHAR,BJP,BJP,47345,M,1,6,4,FALSE,FALSE,28.77,1444,0.88,,6
AEBR41418,11,0,1995,DEO NATH PRASAD,Bihar,BIHAR,JD,BJP,31575,M,1,6,4,TRUE,TRUE,23.65,4973,3.72,,6
AEBR41418,12,0,2000,DEO NATH PRASAD,Bihar,BIHAR,SAP,JD,35823,M,3,6,4,TRUE,TRUE,19.77,19022,10.5,,6
AEBR41470,7,0,1977,HARI NARAIN SINGH,Bihar,CHANDI,JNP,,38085,M,1,4,2,FALSE,FALSE,54.54,15944,22.83,,4
AEBR41470,8,0,1980,HARI NARAIN SINGH,Bihar,CHANDI,JNP(SC),JNP,25981,M,2,4,2,TRUE,TRUE,32.5,25048,31.33,,4
AEBR41470,11,0,1995,HARI NARAIN SINGH,Bihar,CHANDI,JD,JNP(SC),36416,M,2,4,2,TRUE,FALSE,35.5,28525,27.81,,4
AEBR41470,12,0,2000,HARINARAIN SINGH,Bihar,CHANDI,SAP,JD,57749,M,1,4,2,TRUE,FALSE,49.64,18441,15.85,,4
AEBR41617,7,0,1977,RAM PRIT PASWAN,Bihar,PHULWARI,JNP,,35316,M,1,3,1,FALSE,FALSE,51.19,18147,26.3,,3
AEBR41617,10,0,1990,RAMPRAT PASWAN,Bihar,PHULWARI,SOP(L),JNP,8535,M,5,3,1,TRUE,FALSE,8.52,772,0.77,,3
AEBR41617,12,0,2000,RAMPRIT PASWAN,Bihar,PHULWARI,SAP,SOP(L),2291,M,5,3,1,TRUE,FALSE,1.54,719,0.48,,3
AEBR41696,7,0,1977,BANARSHI DEVI,Bihar,BARHARA,IND,,2894,F,4,2,0,FALSE,FALSE,4.28,1281,1.9,,2
AEBR41696,12,0,2000,BANARSI DEVI,Bihar,BARHARA,INC,IND,3094,F,5,2,0,FALSE,FALSE,2.7,2366,2.06,,2
AEBR41869,7,0,1977,PRABHAWATI DEVI,Bihar,RAMGARH,INC,,16615,F,2,2,0,FALSE,FALSE,31.77,13807,26.4,,2
AEBR41869,12,0,2000,PRABHAWATI DEVI,Bihar,RAMGARH,SAP,INC,20919,F,3,2,0,TRUE,FALSE,20.01,18244,17.45,,2
AEBR41883,7,0,1977,RAM LAL SINGH,Bihar,BHABHUA,CPI,,11071,M,3,6,2,FALSE,FALSE,18.46,6914,11.53,,6
AEBR41883,8,0,1980,RAM LAL SINGH,Bihar,BHABHUA,CPI,CPI,21202,M,2,6,2,FALSE,FALSE,26.99,1048,1.33,,6
AEBR41883,9,0,1985,RAM LAL SINGH,Bihar,BHABHUA,CPI,CPI,30956,M,1,6,2,FALSE,FALSE,36.08,11032,12.86,,6
AEBR41883,10,0,1990,RAM LAL SINGH,Bihar,BHABHUA,CPI,CPI,19367,M,2,6,2,FALSE,TRUE,20.41,6622,6.98,,6
AEBR41883,11,0,1995,RAM LAL SINGH,Bihar,BHABHUA,CPI,CPI,51744,M,1,6,2,FALSE,FALSE,40.34,33838,26.38,,6
AEBR41883,12,0,2000,RAM LAL SINGH,Bihar,BHABHUA,CPI,CPI,17638,M,4,6,2,FALSE,TRUE,13.84,10165,7.98,,6
AEBR41884,7,0,1977,CHANDRA MAULI MISHRA,Bihar,BHABHUA,IND,,4157,M,4,3,0,FALSE,FALSE,6.93,1297,2.16,,3
AEBR41884,9,0,1985,CHANDRAMOULI MISHRA,Bihar,BHABHUA,BJP,IND,2405,M,6,3,0,FALSE,FALSE,2.8,546,0.64,,3
AEBR41884,12,0,2000,CHANDRA MAULI MISHRA,Bihar,BHABHUA,BJP,BJP,18903,M,3,3,0,FALSE,FALSE,14.83,1265,0.99,,3
AEBR41899,7,0,1977,KISHOR PRASAD,Bihar,CHAINPUR,IND,,1646,M,3,5,0,FALSE,FALSE,3.15,426,0.81,,5
AEBR41899,8,0,1980,KISHOR PRASAD,Bihar,CHAINPUR,IND,IND,7078,M,4,5,0,FALSE,FALSE,12.17,663,1.14,,5
AEBR41899,10,0,1990,KISHORI PRASAD,Bihar,CHAINPUR,IND,IND,10200,M,4,5,0,FALSE,FALSE,11.98,379,0.45,,5
AEBR41899,11,0,1995,KISHOR PRASAD,Bihar,CHAINPUR,JP,IND,18625,M,3,5,0,FALSE,FALSE,16.91,1412,1.28,,5
AEBR41899,12,0,2000,KISHORE PRASAD,Bihar,CHAINPUR,IND,JP,21975,M,2,5,0,FALSE,FALSE,20.57,7987,7.48,,5
AEBR41971,7,0,1977,DILHESHWAR RAM,Bihar,DEO,INC,,14070,M,2,6,2,FALSE,FALSE,30.32,9575,20.63,,6
AEBR41971,8,0,1980,DILKESHWAR RAM,Bihar,DEO,INC(I),INC,39537,M,1,6,2,TRUE,FALSE,69.48,31787,55.86,,6
AEBR41971,9,0,1985,DILKESHWAR RAM,Bihar,DEO,INC,INC(I),34679,M,1,6,2,TRUE,TRUE,59.98,19536,33.79,,6
AEBR41971,10,0,1990,DELL KESHWAR RAM,Bihar,DEO,INC,INC,21388,M,2,6,2,FALSE,TRUE,30.24,15789,22.32,,6
AEBR41971,11,0,1995,DIL KESHWAR RAM,Bihar,DEO,INC,INC,9237,M,3,6,2,FALSE,FALSE,9.63,5303,5.53,,6
AEBR41971,12,0,2000,DIL KESHWAR RAM,Bihar,DEO,INC,INC,36772,M,2,6,2,FALSE,FALSE,39.86,28966,31.39,,6
