pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEPY83645,4,0,1977,V. SABABADY KOTHANDRAMAN,,Puducherry,MODELIARPETH,INC,NCO,3947,M,1,5,TRUE,TRUE,41.68,1704,17.99,,,4,5
AEPY83645,5,0,1980,V. KOTHANDARAMAN ALIAS SABAPATHY,,Puducherry,MODELIARPETH,INC(I),INC,5258,M,1,5,TRUE,TRUE,48.39,2308,21.24,,,4,5
AEPY83645,6,0,1985,V. SABAPATHY KOTHANDARAMAN,,Puducherry,MODELIARPETH,INC,INC(I),6260,M,1,5,TRUE,TRUE,47.06,386,2.9,,,4,5
AEPY83645,7,0,1990,V. KOTHANDARAMAN ALIAS SABABATHY,,Puducherry,MODELIARPETH,INC,INC,8049,M,2,5,FALSE,TRUE,41.02,5416,27.6,,,4,5
AEPY83688,3,0,1974,"BALAJI, V.",,Puducherry,REDDIAPALAYAM,NCO,,2876,M,2,3,FALSE,FALSE,37.91,1511,19.92,,,1,3
AEPY83688,6,0,1985,V. BALAJI,,Puducherry,REDDIARPALAYAM,INC,NCO,7852,M,1,3,TRUE,FALSE,56.58,3205,23.09,,,1,3
AEPY83688,7,0,1990,V. BALAJI,,Puducherry,REDDIARPALAYAM,INC,INC,8482,M,2,3,FALSE,TRUE,38.65,7261,33.09,,,1,3
AEPY83710,3,0,1974,R. COUPOUSAMY,,Puducherry,NEDUNCADU,INC,,2934,M,1,3,FALSE,FALSE,41.18,709,9.95,,,1,3
AEPY83710,4,0,1977,R. KUPPUSAMY,,Puducherry,NEDUNCADU,INC,INC,2688,M,2,3,FALSE,TRUE,37.73,1693,23.76,,,1,3
AEPY83710,7,0,1990,R. KUPPUSAMY,,Puducherry,NEDUNCADU,IND,INC,2591,M,2,3,FALSE,FALSE,23.37,1326,11.96,,,1,3
AEPY83817,1,0,1964,ACHREAFF C.M.,,Puducherry,BUSSY,IND,,2367,M,1,7,FALSE,FALSE,62.72,1578,41.81,,,5,7
AEPY83817,2,0,1969,C.M. ACHARAFF,,Puducherry,BUSSY,DMK,IND,2336,M,1,7,FALSE,TRUE,75.94,1596,51.89,,,5,7
AEPY83817,3,0,1974,"ACHRAFT, C. M.",,Puducherry,BUSSY,DMK,DMK,1233,M,3,7,FALSE,TRUE,28.32,0,0,,,5,7
AEPY83817,4,0,1977,ACHRAFF C. M.,,Puducherry,BUSSY,INC,DMK,1162,M,2,7,TRUE,FALSE,28.73,129,3.19,,,5,7
AEPY83817,5,0,1980,C. M. ACHRAFF,,Puducherry,BUSSY,INC(I),INC,2898,M,1,7,TRUE,FALSE,69.36,2182,52.23,,,5,7
AEPY83817,6,0,1985,C. M. ACHRAFF,,Puducherry,BUSSY,INC,INC(I),2213,M,1,7,TRUE,TRUE,53.17,697,16.75,,,5,7
AEPY83817,7,0,1990,C. M. ACHRAFF,,Puducherry,BUSSY,INC,INC,2692,M,1,7,FALSE,TRUE,48.3,229,4.11,,,5,7
AEPY83866,1,0,1964,FAROOK MARICAR,,Puducherry,KARIKAL NORTH,CONG,,4211,M,1,6,FALSE,FALSE,56.39,2178,29.17,,,6,6
AEPY83866,2,0,1969,M.O.H. FAROOK,,Puducherry,CALAPETH,DMK,CONG,4261,M,1,6,TRUE,TRUE,59.84,1401,19.67,,,6,6
AEPY83866,3,0,1974,"FAROOK, M. O. H.",,Puducherry,LAWSPET,DMK,DMK,3461,M,1,6,FALSE,TRUE,39.21,186,2.11,,,6,6
AEPY83866,5,0,1980,M. O. H. FAROOK,,Puducherry,LAWSPET,INC(I),DMK,8980,M,1,6,TRUE,FALSE,78.68,6854,60.05,,,6,6
AEPY83866,6,0,1985,M.O.H. FAROOK,,Puducherry,LAWSPET,INC,INC(I),8804,M,1,6,TRUE,TRUE,60.36,3647,25,,,6,6
AEPY83866,7,0,1990,M. O. H. FAROOK,,Puducherry,LAWSPET,INC,INC,12637,M,1,6,FALSE,TRUE,53,2899,12.16,,,6,6
AEPY83873,1,0,1964,RAMASSAMY,,Puducherry,NERAVY,IND,,2163,M,2,7,FALSE,FALSE,38.13,1875,33.05,,,5,7
AEPY83873,2,0,1969,S. RAMASAMY,,Puducherry,NERAVY,DMK,IND,3447,M,1,7,FALSE,FALSE,53.88,496,7.75,,,5,7
AEPY83873,3,0,1974,S. RAMASAMY,,Puducherry,KARAIKAL SOUTH,ADK,DMK,3296,M,1,7,TRUE,TRUE,46.8,1439,20.43,,,5,7
AEPY83873,4,0,1977,S. RAMASSAMY,,Puducherry,KARAIKAL SOUTH,ADK,ADK,3424,M,1,7,FALSE,TRUE,47.36,726,10.04,,,5,7
AEPY83873,5,0,1980,S. RAMASSAMY,,Puducherry,KARAIKAL SOUTH,ADK,ADK,2218,M,2,7,FALSE,TRUE,29.35,1771,23.44,,,5,7
AEPY83873,6,0,1985,S. RAMASSAMY,,Puducherry,KARAIKAL SOUTH,IND,ADK,3808,M,1,7,FALSE,FALSE,46.73,1415,17.36,,,5,7
AEPY83873,7,0,1990,S. RAMASSAMY,,Puducherry,KARAIKAL SOUTH,ADK,IND,6012,M,1,7,FALSE,TRUE,56.32,1784,16.71,,,5,7
AEPY83893,3,0,1974,SIVALOGANATHAN,,Puducherry,EMBALOM,DMK,,1994,M,2,5,FALSE,FALSE,29.93,465,6.98,,,1,5
AEPY83893,4,0,1977,SIVALOGANATHAN K.,,Puducherry,EMBALOM,ADK,DMK,2442,M,1,5,TRUE,FALSE,36.55,242,3.62,,,1,5
AEPY83893,5,0,1980,K. SIVALOGANATHAN,,Puducherry,EMBALOM,IND,ADK,487,M,3,5,FALSE,TRUE,6.61,411,5.58,,,1,5
AEPY83893,6,0,1985,K.SIVA LOGANATHAN,,Puducherry,EMBALOM,DMK,IND,4327,M,2,5,FALSE,FALSE,48.97,0,0,,,1,5
AEPY83893,7,0,1990,K. SIVALOGANATHAN,,Puducherry,EMBALOM,IND,DMK,3563,M,2,5,FALSE,FALSE,28.2,298,2.36,,,1,5
