pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEWB105906,16,0,2016,KHAGESWAR ROY,West_Bengal,RAJGANJ,AITC,AITC,89785,M,1,5,FALSE,TRUE,46.15,14677,7.54,65,3,4
AEWB105921,12,0,1996,SHANTA CHHETRI,West_Bengal,KURSEONG,GNLF,,59635,F,1,4,FALSE,FALSE,54.23,18961,17.24,,3,4
AEWB105921,13,0,2001,SHANTA CHETTRI,West_Bengal,KURSEONG,GNLF,GNLF,55630,F,1,4,FALSE,TRUE,53.29,30901,29.6,,3,4
AEWB105921,14,0,2006,SHANTA CHHETRI,West_Bengal,KURSEONG,GNLF,GNLF,63295,F,1,4,FALSE,TRUE,86.51,59149,80.84,49,3,4
AEWB105921,16,0,2016,SHANTA CHHETRI,West_Bengal,KURSEONG,AITC,GNLF,53221,F,2,4,TRUE,FALSE,32.46,41002,25.01,59,3,4
AEWB105940,12,0,1996,HAMIDUL RAHAMAN,West_Bengal,CHOPRA,INC,,53560,M,2,5,FALSE,FALSE,45.9,49495,42.42,,3,5
AEWB105940,13,0,2001,HAMIDUL RAHAMAN,West_Bengal,CHOPRA,IND,INC,54954,M,1,5,FALSE,FALSE,47.37,1111,0.96,,3,5
AEWB105940,14,0,2006,HAMIDUL RAHAMAN,West_Bengal,CHOPRA,INC,IND,62065,M,2,5,FALSE,TRUE,45.4,57085,41.76,46,3,5
AEWB105940,15,0,2011,HAMIDUL RAHAMAN,West_Bengal,CHOPRA,IND,INC,64289,M,1,5,FALSE,FALSE,44.62,6570,4.56,51,3,5
AEWB105940,16,0,2016,HAMIDUL RAHAMAN,West_Bengal,CHOPRA,AITC,IND,74390,M,1,5,FALSE,TRUE,41.82,16860,9.48,56,3,5
AEWB105942,13,0,2001,SAJEN RAM SINGHA,West_Bengal,CHOPRA,BJP,,2699,M,3,2,FALSE,FALSE,2.33,170,0.15,,,2
AEWB105942,16,0,2016,SAJEN RAM SINGHA,West_Bengal,CHOPRA,BJP,BJP,15815,M,3,2,FALSE,FALSE,8.89,197,0.11,58,,2
AEWB105960,13,0,2001,GOKUL ROY,West_Bengal,KARANDIGHI,FBL,,61543,M,1,4,FALSE,FALSE,44.38,10839,7.82,,3,4
AEWB105960,14,0,2006,GOKUL ROY,West_Bengal,KARANDIGHI,AIFB,FBL,71430,M,1,4,TRUE,TRUE,45.07,4435,2.8,60,3,4
AEWB105960,15,0,2011,GOKUL ROY,West_Bengal,KARANDIGHI,AIFB,AIFB,57023,M,1,4,FALSE,TRUE,37.99,5778,3.85,65,3,4
AEWB105960,16,0,2016,GOKUL ROY,West_Bengal,KARANDIGHI,AIFB,AIFB,51367,M,2,4,FALSE,TRUE,27.69,15820,8.53,70,3,4
AEWB105991,13,0,2001,AMAL ACHARJEE,West_Bengal,ITAHAR,INC,,33873,M,3,4,FALSE,FALSE,26.22,30553,23.65,,2,4
AEWB105991,14,0,2006,AMAL ACHARJEE,West_Bengal,ITAHAR,INC,INC,66028,M,2,4,FALSE,FALSE,45.58,59447,41.04,48,2,4
AEWB105991,15,0,2011,AMAL ACHARJEE,West_Bengal,ITAHAR,AITC,INC,61707,M,1,4,TRUE,FALSE,43.95,7052,5.02,55,2,4
AEWB105991,16,0,2016,AMAL ACHARJEE,West_Bengal,ITAHAR,AITC,AITC,88507,M,1,4,FALSE,TRUE,52.26,19120,11.29,57,2,4
AEWB106012,13,0,2001,SHANKAR CHAKRAVORTI,West_Bengal,BALURGHAT,AITC,,51222,M,2,3,FALSE,FALSE,45.01,44949,39.5,,1,3
AEWB106012,15,0,2011,CHAKRABORTY SHANKAR,West_Bengal,BALURGHAT,AITC,AITC,67495,M,1,3,FALSE,FALSE,54.27,18291,14.71,66,1,3
AEWB106012,16,0,2016,CHAKRAVORTI SHANKAR,West_Bengal,BALURGHAT,AITC,AITC,59140,M,2,3,FALSE,TRUE,41.79,43882,31.01,73,1,3
AEWB106097,12,0,1996,ABU SUFIAN SARKAR,West_Bengal,BHAGABANGOLA,INC,,58865,M,1,4,FALSE,FALSE,48.02,853,0.7,,1,4
AEWB106097,13,0,2001,ABU SUFIAN SARKAR,West_Bengal,BHAGABANGOLA,INC,INC,49569,M,2,4,FALSE,TRUE,42.38,43372,37.08,,1,4
AEWB106097,14,0,2006,ABU SUFIAN SARKAR,West_Bengal,BHAGABANGOLA,INC,INC,51424,M,2,4,FALSE,FALSE,39.24,38861,29.66,48,1,4
AEWB106097,16,0,2016,ABU SUFIAN SARKAR,West_Bengal,BHAGABANGOLA,AITC,INC,68732,M,2,4,TRUE,FALSE,35.59,63454,32.86,57,1,4
AEWB106130,13,0,2001,ABU TAHER KHAN,West_Bengal,NAODA,IND,,57613,M,1,4,FALSE,FALSE,44.4,3370,2.6,,4,4
AEWB106130,14,0,2006,ABU TAHER KHAN,West_Bengal,NAODA,INC,IND,74192,M,1,4,FALSE,TRUE,47.97,1332,0.86,43,4,4
AEWB106130,15,0,2011,ABU TAHER KHAN,West_Bengal,NAODA,INC,INC,80758,M,1,4,FALSE,TRUE,51.6,13795,8.81,49,4,4
AEWB106130,16,0,2016,ABU TAHER KHAN,West_Bengal,NAODA,INC,INC,62639,M,1,4,FALSE,TRUE,34.46,19262,10.6,54,4,4
AEWB106166,12,0,1996,MADHAB CHANDRA MARJIT,West_Bengal,KHARGRAM,INC,,57545,M,2,3,FALSE,FALSE,44.97,50198,39.23,,,3
AEWB106166,13,0,2001,MADHAB CHANDRA MARJIT,West_Bengal,KHARGRAM,INC,INC,53099,M,2,3,FALSE,FALSE,44.18,47567,39.58,,,3
AEWB106166,16,0,2016,MADHAB CHANDRA MARJIT,West_Bengal,KHARGRAM,AITC,INC,55740,M,2,3,TRUE,FALSE,34.44,46736,28.87,54,,3
AEWB106186,13,0,2001,TAPAS KUMAR SAHA,West_Bengal,PALASHIPARA,AITC,,55595,M,2,3,FALSE,FALSE,41.82,42988,32.34,,1,3
AEWB106186,14,0,2006,SAHA TAPAS KUMAR,West_Bengal,PALASHIPARA,AITC,AITC,38375,M,2,3,FALSE,FALSE,26.15,8559,5.83,46,1,3
AEWB106186,16,0,2016,TAPAS KUMAR SAHA,West_Bengal,PALASHIPARA,AITC,AITC,82127,M,1,3,FALSE,FALSE,44.99,5559,3.05,56,1,3
AEWB106260,13,0,2001,PANKAJ ROY,West_Bengal,CHAKDAHA,BJP,,5733,M,4,2,FALSE,FALSE,2.98,1687,0.88,,,2
AEWB106260,16,0,2016,PANKAJ ROY,West_Bengal,BASANTI,BJP,BJP,10373,M,3,2,FALSE,FALSE,5.71,5886,3.24,54,,2
AEWB106391,13,0,2001,ARNAB ROY,West_Bengal,CANNING WEST,IND,,3014,M,5,4,FALSE,FALSE,2.23,2028,1.5,,,4
AEWB106391,14,0,2006,ARANAB ROY,West_Bengal,CANNING WEST,INC,IND,14803,M,3,4,FALSE,FALSE,9.53,5027,3.24,45,,4
AEWB106391,15,0,2011,ARNAB RAY,West_Bengal,BASANTI,INC,INC,66636,M,2,4,FALSE,FALSE,44.87,60960,41.05,50,,4
AEWB106391,16,0,2016,ARNAB ROY,West_Bengal,CANNING PASCHIM,INC,INC,74772,M,2,4,FALSE,FALSE,39.25,62108,32.6,55,,4
AEWB106435,13,0,2001,PARTHA CHATTERJEE,West_Bengal,BEHALA WEST,AITC,,90409,M,1,4,FALSE,FALSE,53.11,19477,11.44,,4,4
AEWB106435,14,0,2006,PARTHA CHATTERJEE,West_Bengal,BEHALA WEST,AITC,AITC,82259,M,1,4,FALSE,TRUE,48.84,5727,3.4,51,4,4
AEWB106435,15,0,2011,PARTHA CHATTERJEE,West_Bengal,BEHALA PASCHIM,AITC,AITC,127870,M,1,4,FALSE,TRUE,62.96,59021,29.06,56,4,4
AEWB106435,16,0,2016,PARTHA CHATTERJEE,West_Bengal,BEHALA PASCHIM,AITC,AITC,102114,M,1,4,FALSE,TRUE,45.98,8896,4.01,63,4,4
AEWB106455,11,0,1991,ASHOKE DEB,West_Bengal,BUDGE BUDGE,INC,,44358,M,2,6,FALSE,FALSE,42.27,34324,32.71,,5,6
AEWB106455,12,0,1996,ASHOK KUMAR DEB,West_Bengal,BUDGE BUDGE,INC,INC,66553,M,1,6,FALSE,FALSE,52.16,11361,8.9,,5,6
AEWB106455,13,0,2001,ASHOK KUMAR DEB,West_Bengal,BUDGE BUDGE,AITC,INC,70467,M,1,6,TRUE,TRUE,57.03,22773,18.43,,5,6
AEWB106455,14,0,2006,ASHOK KUMAR DEB,West_Bengal,BUDGE BUDGE,AITC,AITC,72889,M,1,6,FALSE,TRUE,57.1,25109,19.67,56,5,6
AEWB106455,15,0,2011,ASHOK KUMAR DEB,West_Bengal,BUDGE BUDGE,AITC,AITC,99915,M,1,6,FALSE,TRUE,60.04,46489,27.94,61,5,6
AEWB106455,16,0,2016,ASHOK KUMAR DEB,West_Bengal,BUDGE BUDGE,AITC,AITC,84058,M,1,6,FALSE,TRUE,44.13,7159,3.76,66,5,6
AEWB106710,13,0,2001,AWADH KISHOR GUPTA,West_Bengal,KABITIRTHA,BJP,,2920,M,3,2,FALSE,FALSE,3.4,1967,2.29,,,2
AEWB106710,16,0,2016,AWADH KISHORE GUPTA,West_Bengal,KOLKATA PORT,BJP,BJP,11700,M,3,2,FALSE,FALSE,8.48,9536,6.91,63,,2
AEWB106733,12,1,1998,Sobhandeb Chattopadhyay,West_Bengal,RASHBEHARIAVENUE,WBTC,,31979,M,1,5,FALSE,FALSE,53.44,13533,22.61,,5,5
AEWB106733,13,0,2001,SOBHANDEB CHATTOPADHYAY,West_Bengal,RASHBEHARI AVENUE,AITC,WBTC,41562,M,1,5,TRUE,TRUE,64.33,27388,42.39,,5,5
AEWB106733,14,0,2006,SOBHANDEB CHATTOPADHYAY,West_Bengal,RASHBEHARI AVENUE,AITC,AITC,34800,M,1,5,FALSE,TRUE,54.5,21883,34.27,61,5,5
AEWB106733,15,0,2011,SOBHANDEB CHATTOPADHYAY,West_Bengal,RASHBEHARI,AITC,AITC,88892,M,1,5,FALSE,TRUE,65.55,49894,36.79,67,5,5
AEWB106733,16,0,2016,SOBHANDEB CHATTOPADHYAY,West_Bengal,RASHBEHARI,AITC,AITC,60857,M,1,5,FALSE,TRUE,44.15,14553,10.56,72,5,5
AEWB106897,13,1,2002,Brajmohan Majumder,West_Bengal,HOWRAHSOUTH,AITC,,9661,M,3,3,FALSE,FALSE,9.35,8984,8.69,,2,3
AEWB106897,15,0,2011,BRAJAMOHAN MAJUMDER,West_Bengal,HOWRAH DAKSHIN,AITC,AITC,101066,M,1,3,FALSE,FALSE,56.06,31422,17.43,71,2,3
AEWB106897,16,0,2016,BRAJAMOHAN MAJUMDER,West_Bengal,HOWRAH DAKSHIN,AITC,AITC,93689,M,1,3,FALSE,TRUE,47.79,16194,8.26,76,2,3
AEWB107003,11,0,1991,ABDUL MANNAN,West_Bengal,CHAMPDANI,INC,,55323,M,1,5,FALSE,FALSE,44.74,3670,2.97,,4,5
AEWB107003,12,0,1996,ABDUL MANNAN,West_Bengal,CHAMPDANI,INC,INC,74233,M,1,5,FALSE,TRUE,48.17,9002,5.84,,4,5
AEWB107003,13,0,2001,ABDUL MANNAN,West_Bengal,CHAMPDANI,INC,INC,72433,M,1,5,FALSE,TRUE,50.12,15145,10.48,,4,5
AEWB107003,14,0,2006,ABDUL MANNAN,West_Bengal,CHAMPDANI,INC,INC,53040,M,2,5,FALSE,TRUE,33.78,14091,8.97,54,4,5
AEWB107003,16,0,2016,ABDUL MANNAN,West_Bengal,CHAMPDANI,INC,INC,81330,M,1,5,FALSE,FALSE,44.14,7282,3.95,64,4,5
AEWB107011,13,0,2001,RABINDRANATH BHATTACHARYA,West_Bengal,SINGUR,AITC,,69047,M,1,4,FALSE,FALSE,49.45,4770,3.42,,4,4
AEWB107011,14,0,2006,RABINDRANATH BHATTACHARJEE,West_Bengal,SINGUR,AITC,AITC,68911,M,1,4,FALSE,TRUE,47.92,1787,1.24,74,4,4
AEWB107011,15,0,2011,RABINDRANATH BHATTACHARYA,West_Bengal,SINGUR,AITC,AITC,100869,M,1,4,FALSE,TRUE,57.61,34811,19.88,78,4,4
AEWB107011,16,0,2016,RABINDRANATH BHATTACHARYA E,West_Bengal,SINGUR,AITC,AITC,96212,M,1,4,FALSE,TRUE,49.23,20327,10.4,83,4,4
AEWB107053,11,0,1991,ASIMA PATRA,West_Bengal,DHANIAKHALI,INC,,39209,F,2,6,FALSE,FALSE,34.95,32949,29.37,,2,6
AEWB107053,12,0,1996,ASIMA PATRA,West_Bengal,DHANIAKHALI,INC,INC,44474,F,2,6,FALSE,FALSE,35.32,39443,31.32,,2,6
AEWB107053,13,0,2001,ASIMA PATRA,West_Bengal,DHANIAKHALI,AITC,INC,49982,F,2,6,TRUE,FALSE,37.97,44841,34.07,,2,6
AEWB107053,14,0,2006,ASIMA PATRA,West_Bengal,BALAGARH,AITC,AITC,51662,F,2,6,FALSE,FALSE,38.47,44038,32.8,38,2,6
AEWB107053,15,0,2011,ASIMA PATRA,West_Bengal,DHANEKHALI,AITC,AITC,100529,F,1,6,FALSE,FALSE,51.18,16277,8.29,43,2,6
AEWB107053,16,0,2016,ASIMA PATRA,West_Bengal,DHANEKHALI,AITC,AITC,125298,F,1,6,FALSE,TRUE,57.54,58644,26.93,50,2,6
AEWB107086,13,0,2001,NARAYAN KINKAR MISHRA,West_Bengal,PANSKURA EAST,BJP,,3668,M,3,3,FALSE,FALSE,2.71,1344,0.99,,,3
AEWB107086,15,0,2011,NARAYANKINKAR MISRA,West_Bengal,PANSKURA PASCHIM,BJP,BJP,5994,M,3,3,FALSE,FALSE,3.21,2745,1.47,59,,3
AEWB107086,16,0,2016,NARAYAN KINKAR MISHRA,West_Bengal,PANSKURA PASCHIM,BJP,BJP,19403,M,3,3,FALSE,FALSE,9.28,17278,8.26,64,,3
AEWB107090,13,0,2001,NIRBED ROY,West_Bengal,TAMLUK,AITC,,69630,M,1,2,FALSE,FALSE,49.78,7446,5.32,,1,2
AEWB107090,16,0,2016,NIRBED RAY,West_Bengal,TAMLUK,AITC,AITC,94912,M,2,2,FALSE,FALSE,44.47,80768,37.85,61,1,2
AEWB107116,13,0,2001,AMIYA KANTI BHATTACHARJEE,West_Bengal,NARGHAT,AITC,,64769,M,2,2,FALSE,FALSE,47.22,60883,44.39,,1,2
AEWB107116,16,0,2016,AMIYAKANTI BHATTACHARJEE,West_Bengal,CHANDIPUR,AITC,AITC,95982,M,1,2,FALSE,FALSE,48.52,9654,4.88,62,1,2
AEWB107133,13,0,2001,AKHIL GIRI,West_Bengal,RAMNAGAR,AITC,,71079,M,1,4,FALSE,FALSE,50.73,6551,4.68,,3,4
AEWB107133,14,0,2006,AKHIL GIRI,West_Bengal,RAMNAGAR,AITC,AITC,72230,M,2,4,FALSE,TRUE,45.81,67861,43.04,47,3,4
AEWB107133,15,0,2011,AKHIL GIRI,West_Bengal,RAMNAGAR,AITC,AITC,93801,M,1,4,FALSE,FALSE,52.56,16559,9.28,52,3,4
AEWB107133,16,0,2016,AKHIL GIRI,West_Bengal,RAMNAGAR,AITC,AITC,107081,M,1,4,FALSE,TRUE,52.99,28253,13.98,57,3,4
AEWB107402,11,0,1991,BHISMADEV BHATTACHARYA,West_Bengal,MEMARI,BJP,,15528,M,3,4,FALSE,FALSE,11.47,14247,10.52,,,4
AEWB107402,12,0,1996,BHISMADEB BHATTACHARYA,West_Bengal,MEMARI,BJP,BJP,9409,M,3,4,FALSE,FALSE,6,7092,4.52,,,4
AEWB107402,13,0,2001,BHISMADEB BHATTACHARAYA,West_Bengal,BURDWAN NORTH,BJP,BJP,8330,M,3,4,FALSE,FALSE,5.43,6889,4.49,,,4
AEWB107402,16,0,2016,BHISMADEB BHATTACHARYA,West_Bengal,MEMARI,BJP,BJP,15231,M,3,4,FALSE,FALSE,7.48,12887,6.33,62,,4
AEWB107506,10,0,1987,ASISH BANERJEE,West_Bengal,RAMPURHAT,INC,,37152,M,2,6,FALSE,FALSE,44.75,36474,43.94,,4,6
AEWB107506,11,0,1991,ASISH BANERJEE,West_Bengal,RAMPURHAT,INC,INC,24767,M,3,6,FALSE,FALSE,26.14,23366,24.66,,4,6
AEWB107506,13,0,2001,ASISH BANERJEE,West_Bengal,RAMPURHAT,AITC,INC,58674,M,1,6,TRUE,FALSE,50.37,10957,9.41,,4,6
AEWB107506,14,0,2006,ASISH BANERJEE,West_Bengal,RAMPURHAT,AITC,AITC,62223,M,1,6,FALSE,TRUE,47.86,8153,6.27,54,4,6
AEWB107506,15,0,2011,ASISH BANERJEE,West_Bengal,RAMPURHAT,AITC,AITC,75066,M,1,6,FALSE,TRUE,45.8,10238,6.25,59,4,6
AEWB107506,16,0,2016,ASISH BANERJEE,West_Bengal,RAMPURHAT,AITC,AITC,85435,M,1,6,FALSE,TRUE,43.68,21199,10.84,60,4,6
AEWB107570,12,0,1996,RABINDRA NATH GHOSH,West_Bengal,NATABARI,INC,,48172,M,2,5,FALSE,FALSE,40.09,37616,31.3,,2,5
AEWB107570,13,0,2001,RABINDRANATH GHOSH,West_Bengal,NATABARI,AITC,INC,51525,M,2,5,TRUE,FALSE,41.79,46065,37.36,,2,5
AEWB107570,14,0,2006,RABINDRA NATH GHOSH,West_Bengal,NATABARI,AITC,AITC,63009,M,2,5,FALSE,FALSE,45.36,59077,42.53,51,2,5
AEWB107570,15,0,2011,RABINDRA NATH GHOSH,West_Bengal,NATABARI,AITC,AITC,81951,M,1,5,FALSE,FALSE,47.56,7565,4.39,56,2,5
AEWB107570,16,0,2016,RABINDRA NATH GHOSH,West_Bengal,NATABARI,AITC,AITC,93257,M,1,5,FALSE,TRUE,46.72,16157,8.09,60,2,5
AEWB107596,11,0,1991,NIRMAL DAS,West_Bengal,ALIPURDUARS,RSP,,55395,M,1,5,FALSE,FALSE,49.09,15001,13.29,,4,5
AEWB107596,12,0,1996,NIRMAL DAS,West_Bengal,ALIPURDUARS,RSP,RSP,68476,M,1,5,FALSE,TRUE,52.42,16491,12.62,,4,5
AEWB107596,13,0,2001,NIRMAL DAS,West_Bengal,ALIPURDUARS,RSP,RSP,66200,M,1,5,FALSE,TRUE,52.28,24428,19.29,,4,5
AEWB107596,14,0,2006,NIRMAL DAS,West_Bengal,ALIPURDUARS,RSP,RSP,72394,M,1,5,FALSE,TRUE,49.97,38868,26.83,61,4,5
AEWB107596,16,0,2016,NIRMAL DAS,West_Bengal,ALIPURDUARS,RSP,RSP,7324,M,4,5,FALSE,FALSE,3.6,4344,2.14,72,4,5
AEWB107911,11,0,1991,ABU HENA,West_Bengal,LALGOLA,INC,,49598,M,1,6,FALSE,FALSE,48.48,8412,8.22,,6,6
AEWB107911,12,0,1996,ABU HENA,West_Bengal,LALGOLA,INC,INC,64337,M,1,6,FALSE,TRUE,50.42,8687,6.81,,6,6
AEWB107911,13,0,2001,ABU HENA,West_Bengal,LALGOLA,INC,INC,62034,M,1,6,FALSE,TRUE,51.95,9134,7.65,,6,6
AEWB107911,14,0,2006,ABU HENA,West_Bengal,LALGOLA,INC,INC,69538,M,1,6,FALSE,TRUE,49.24,6337,4.49,55,6,6
AEWB107911,15,0,2011,ABU HENA,West_Bengal,LALGOLA,INC,INC,74317,M,1,6,FALSE,TRUE,51.97,16184,11.32,60,6,6
AEWB107911,16,0,2016,ABU HENA,West_Bengal,LALGOLA,INC,INC,100110,M,1,6,FALSE,TRUE,60.56,53475,32.35,66,6,6
AEWB108014,10,0,1987,SHASHTI CHARAN MAL,West_Bengal,BARWAN,BJP,,1489,M,3,3,FALSE,FALSE,1.67,307,0.34,,,3
AEWB108014,12,0,1996,SASTI CHARAN MAL,West_Bengal,BARWAN,IND,BJP,360,M,4,3,FALSE,FALSE,0.31,61,0.05,,,3
AEWB108014,16,0,2016,SHASTHI CHARAN MAL,West_Bengal,BURWAN,AITC,IND,40904,M,2,3,FALSE,FALSE,26.99,7864,5.19,66,,3
AEWB108017,11,0,1991,ID. MOHAMMAD,West_Bengal,BHARATPUR,RSP,,54880,M,1,7,FALSE,FALSE,54.71,31879,31.78,,5,6
AEWB108017,12,0,1996,ID MAHAMMAD,West_Bengal,BHARATPUR,RSP,RSP,58266,M,1,7,FALSE,TRUE,53.38,14306,13.11,,5,6
AEWB108017,13,0,2001,ID. MOHAMMAD,West_Bengal,BHARATPUR,RSP,RSP,55667,M,1,7,FALSE,TRUE,47.51,5712,4.87,,5,6
AEWB108017,13,0,2001,ID. MAHAMMAD SK.,West_Bengal,BHARATPUR,IND,RSP,3103,M,5,7,FALSE,TRUE,2.65,0,0,,5,6
AEWB108017,14,0,2006,ID MOHAMMAD,West_Bengal,BHARATPUR,RSP,IND,63621,M,1,7,FALSE,TRUE,49.55,7332,5.71,54,5,6
AEWB108017,15,0,2011,ID MOHAMMAD,West_Bengal,BHARATPUR,RSP,RSP,70658,M,1,7,FALSE,TRUE,47.78,1929,1.3,58,5,6
AEWB108017,16,0,2016,ID MOHAMMAD,West_Bengal,BHARATPUR,RSP,RSP,39949,M,3,7,FALSE,TRUE,24.17,29885,18.08,64,5,6
AEWB108100,11,0,1991,AJOY DEY,West_Bengal,SANTIPUR,INC,,56107,M,1,7,FALSE,FALSE,43.92,1441,1.13,,5,6
AEWB108100,12,0,1996,AJOY DE,West_Bengal,SANTIPUR,INC,INC,78163,M,1,7,FALSE,TRUE,49.28,10370,6.54,,5,6
AEWB108100,13,0,2001,AJOY DEY,West_Bengal,SANTIPUR,INC,INC,69117,M,1,7,FALSE,TRUE,42.99,21576,13.42,,5,6
AEWB108100,14,0,2006,AJOY DEY,West_Bengal,SANTIPUR,INC,INC,89834,M,1,7,FALSE,TRUE,47.78,2113,1.12,53,5,6
AEWB108100,15,0,2011,AJOY DEY,West_Bengal,SANTIPUR,INC,INC,98902,M,1,7,FALSE,TRUE,57.77,38158,22.29,58,5,6
AEWB108100,15,1,2014,Ajoy Dey,West_Bengal,SANTIPUR,TMC,INC,71973,M,1,7,TRUE,TRUE,38.95,20135,10.9,,5,6
AEWB108100,16,0,2016,AJOY DEY,West_Bengal,SANTIPUR,AITC,TMC,84078,M,2,7,TRUE,TRUE,42.02,76583,38.28,63,5,6
AEWB108251,9,0,1982,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,,48615,M,1,8,FALSE,FALSE,59.63,16775,20.58,,7,8
AEWB108251,10,0,1987,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,50674,M,1,8,FALSE,TRUE,55.29,11939,13.03,,7,8
AEWB108251,11,0,1991,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,53470,M,1,8,FALSE,TRUE,50.04,23185,21.7,,7,8
AEWB108251,12,0,1996,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,69834,M,1,8,FALSE,TRUE,51.18,9462,6.93,,7,8
AEWB108251,13,0,2001,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,81177,M,1,8,FALSE,TRUE,59.17,30348,22.12,,7,8
AEWB108251,14,0,2006,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,88857,M,1,8,FALSE,TRUE,66.34,52601,39.27,52,7,8
AEWB108251,15,0,2011,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,72871,M,1,8,FALSE,TRUE,49.07,6235,4.2,59,7,8
AEWB108251,16,0,2016,SUBHAS NASKAR,West_Bengal,BASANTI,RSP,RSP,73915,M,2,8,FALSE,TRUE,40.72,63542,35.01,64,7,8
AEWB108323,12,0,1996,SONALI GUHA,West_Bengal,BEHALA EAST,INC,,89459,F,2,5,FALSE,FALSE,45.28,80959,40.98,,4,5
AEWB108323,13,0,2001,SONALI GUHA,West_Bengal,SATGACHIA,AITC,INC,56325,F,1,5,TRUE,FALSE,46.65,6011,4.98,,4,5
AEWB108323,14,0,2006,SONALI GUHA (BOSE),West_Bengal,SATGACHIA,AITC,AITC,64322,F,1,5,FALSE,TRUE,48.01,6796,5.07,36,4,5
AEWB108323,15,0,2011,SONALI GUHA (BOSE),West_Bengal,SATGACHIA,AITC,AITC,93902,F,1,5,FALSE,TRUE,51.18,18110,9.87,41,4,5
AEWB108323,16,0,2016,SONALI GUHA (BOSE),West_Bengal,SATGACHIA,AITC,AITC,100171,F,1,5,FALSE,TRUE,47.98,17272,8.27,46,4,5
AEWB108393,11,0,1991,NAMITA SAHA,West_Bengal,MAGRAHAT EAST,INC,,44283,F,2,6,FALSE,FALSE,42.83,35628,34.46,,2,6
AEWB108393,12,0,1996,NAMITA SAHA,West_Bengal,MAGRAHAT EAST,INC,INC,57918,F,2,6,FALSE,FALSE,46.41,53650,42.99,,2,6
AEWB108393,13,0,2001,NAMITA SAHA,West_Bengal,MAGRAHAT EAST,AITC,INC,56400,F,2,6,TRUE,FALSE,46.54,52656,43.45,,2,6
AEWB108393,14,0,2006,NOMITA SAHA,West_Bengal,MAGRAHAT EAST,AITC,AITC,46676,F,2,6,FALSE,FALSE,35.17,31482,23.72,52,2,6
AEWB108393,15,0,2011,NAMITA SAHA,West_Bengal,MAGRAHAT PURBA,AITC,AITC,75217,F,1,6,FALSE,FALSE,49.68,8803,5.81,57,2,6
AEWB108393,16,0,2016,NAMITA SAHA .,West_Bengal,MAGRAHAT PURBA,AITC,AITC,89486,F,1,6,FALSE,TRUE,48.7,9560,5.2,64,2,6
AEWB108421,12,0,1996,MANTU RAM PAKHIRA,West_Bengal,KAKDWIP,INC,,56130,M,2,5,FALSE,FALSE,47.53,53596,45.39,,3,5
AEWB108421,13,0,2001,MANTURAM PAKHIRA,West_Bengal,KAKDWIP,AITC,INC,58872,M,1,5,TRUE,FALSE,47.93,505,0.41,,3,5
AEWB108421,14,0,2006,MANTURAM PAKHIRA,West_Bengal,KAKDWIP,AITC,AITC,57333,M,2,5,FALSE,TRUE,43.11,49419,37.16,43,3,5
AEWB108421,15,0,2011,MANTURAM PAKHIRA,West_Bengal,KAKDWIP,AITC,AITC,84483,M,1,5,FALSE,FALSE,51.46,10503,6.4,48,3,5
AEWB108421,16,0,2016,MANTURAM PAKHIRA,West_Bengal,KAKDWIP,AITC,AITC,104750,M,1,5,FALSE,TRUE,53.7,24919,12.78,53,3,5
AEWB108462,12,1,1998,Haripada Biswas,West_Bengal,JAGADAL,FBL,,53407,M,1,5,FALSE,FALSE,41.14,9466,7.29,,3,5
AEWB108462,13,0,2001,HARIPADA BISWAS,West_Bengal,JAGATDAL,FBL,FBL,70143,M,1,5,FALSE,TRUE,52.03,13402,9.94,,3,5
AEWB108462,14,0,2006,HARIPADA BISWAS,West_Bengal,JAGATDAL,AIFB,FBL,64536,M,1,5,TRUE,TRUE,47.39,9740,7.15,48,3,5
AEWB108462,15,0,2011,HARIPADA BISWAS,West_Bengal,JAGATDAL,AIFB,AIFB,50356,M,2,5,FALSE,TRUE,34.28,46080,31.37,53,3,5
AEWB108462,16,0,2016,HARIPADA BISWAS,West_Bengal,JAGATDAL,AIFB,AIFB,49667,M,2,5,FALSE,FALSE,30.02,19092,11.54,58,3,5
AEWB108721,12,0,1996,KRISHNA DEBNATH,West_Bengal,BELIAGHATA,INC,,47022,F,2,2,FALSE,FALSE,42.92,42432,38.73,,,2
AEWB108721,16,0,2016,KRISHNA DEBNATH,West_Bengal,BALLYGUNGE,INC,INC,54858,F,2,2,FALSE,FALSE,35.64,34236,22.24,65,,2
AEWB108800,12,0,1996,ARUP RAY,West_Bengal,HOWRAH SOUTH,INC,,44662,M,2,5,FALSE,FALSE,43,34425,33.15,,2,5
