pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ5196135,2,0,1978,H. THANSANGA,,Mizoram,SUANGPUILAWN,IND,IND,2121,M,2,5,FALSE,TRUE,39.51,1440,26.83,,,2,5
AEMZ5196135,3,0,1979,H. THANSANGA,,Mizoram,SUANPUILAWN,INC(I),IND,2896,M,2,5,FALSE,FALSE,44.29,2690,41.14,,,2,5
AEMZ5196135,4,0,1984,H. THANSANGA,,Mizoram,SUANGPUILAWN,INC,INC(I),2782,M,1,5,TRUE,FALSE,46.8,128,2.15,,,2,5
AEMZ5196135,5,0,1987,H. THANSANGA,,Mizoram,AIZAWL EAST-I,INC,INC,1912,M,2,5,FALSE,TRUE,30.04,125,1.96,,,2,5
AEMZ5196155,5,0,1987,F. LALNIENGA,,Mizoram,MAMIT,PPC,,1378,M,3,1,FALSE,FALSE,23.83,1129,19.53,,,,1
AEMZ5196162,5,0,1987,H. THANGKIMA,,Mizoram,VANVA,INC,,1348,M,3,1,FALSE,FALSE,28.98,1301,27.97,,,,1
AEMZ5196175,4,0,1984,K. THANSIAMI,,Mizoram,AIZAWAL WEST,PC,,3213,F,1,2,FALSE,FALSE,37.69,188,2.21,,,1,2
AEMZ5196175,5,0,1987,K. THANSIAMI,,Mizoram,AIZAWL WEST-II,PPC,PC,1899,F,2,2,TRUE,TRUE,28.25,377,5.61,,,1,2
AEMZ5196179,5,0,1987,LALBIAKZUALA,,Mizoram,KHAWHAI,INC,,1797,M,2,1,FALSE,FALSE,38.8,946,20.42,,,,1
AEMZ5196181,5,0,1987,LALRINCHHANA,,Mizoram,RATU,IND,,3101,M,1,1,FALSE,FALSE,42.6,832,11.43,,,1,1
AEMZ5196186,5,0,1987,R. SANGKAWIA,,Mizoram,VANVA,PPC,,1368,M,2,1,FALSE,FALSE,29.41,20,0.43,,,,1
AEMZ5196194,1,0,1972,ZAIREMTHANGA,,Mizoram,KAWNPUI,IND,,897,M,3,5,FALSE,FALSE,18.11,755,15.25,,,3,5
AEMZ5196194,2,0,1978,ZAIREMTHANGA,,Mizoram,AIZAWL WEST,PPC,IND,2461,M,1,5,FALSE,FALSE,45.07,1090,19.96,,,3,5
AEMZ5196194,3,0,1979,ZAIREMTHANGA,,Mizoram,AIZAWL WEST,PPC,PPC,2448,M,1,5,FALSE,TRUE,35.95,1019,14.97,,,3,5
